,Hour,Weekday,Is Working Day,Previous Hour price,SDSH DAP,SDSH load,load-1,load-2,load-3,load-4,load-5,price-1,price-2,price-3,price-4,price-5,target,Forward Curve
2021-01-31 03:00:00,4.0,1.0,0.0,1231.3366666666668,969.476,5549.7,5659.9,6047.4,6235.4,6472.2,6664.1,1231.3366666666668,1413.96,1418.5266666666666,2014.8116666666665,1331.1499999999999,1414.6599999999999,
2021-01-31 04:00:00,5.0,1.0,0.0,1414.6599999999999,1883.411,5501.8,5549.7,5659.9,6047.4,6235.4,6472.2,1414.6599999999999,1231.3366666666668,1413.96,1418.5266666666666,2014.8116666666665,1414.0600000000002,
2021-01-31 05:00:00,6.0,1.0,0.0,1414.0600000000002,1902.105,5446.6,5501.8,5549.7,5659.9,6047.4,6235.4,1414.0600000000002,1414.6599999999999,1231.3366666666668,1413.96,1418.5266666666666,1231.8533333333332,
2021-01-31 06:00:00,7.0,1.0,0.0,1231.8533333333332,1646.0370000000003,5376.7,5446.6,5501.8,5549.7,5659.9,6047.4,1231.8533333333332,1414.0600000000002,1414.6599999999999,1231.3366666666668,1413.96,1232.0933333333332,
2021-01-31 07:00:00,8.0,1.0,0.0,1232.0933333333332,1743.167,5639.4,5376.7,5446.6,5501.8,5549.7,5659.9,1232.0933333333332,1231.8533333333332,1414.0600000000002,1414.6599999999999,1231.3366666666668,1422.14,
2021-01-31 08:00:00,9.0,1.0,0.0,1422.14,1984.824,5906.4,5639.4,5376.7,5446.6,5501.8,5549.7,1422.14,1232.0933333333332,1231.8533333333332,1414.0600000000002,1414.6599999999999,1424.6866666666667,
2021-01-31 09:00:00,10.0,1.0,0.0,1424.6866666666667,1994.506,6266.0,5906.4,5639.4,5376.7,5446.6,5501.8,1424.6866666666667,1422.14,1232.0933333333332,1231.8533333333332,1414.0600000000002,1428.3700000000001,
2021-01-31 10:00:00,11.0,1.0,0.0,1428.3700000000001,1723.196,6740.6,6266.0,5906.4,5639.4,5376.7,5446.6,1428.3700000000001,1424.6866666666667,1422.14,1232.0933333333332,1231.8533333333332,1437.2333333333333,
2021-01-31 11:00:00,12.0,1.0,0.0,1437.2333333333333,1109.7379999999998,6656.5,6740.6,6266.0,5906.4,5639.4,5376.7,1437.2333333333333,1428.3700000000001,1424.6866666666667,1422.14,1232.0933333333332,1410.0333333333335,
2021-01-31 12:00:00,13.0,1.0,0.0,1410.0333333333335,1413.4279999999999,6633.0,6656.5,6740.6,6266.0,5906.4,5639.4,1410.0333333333335,1437.2333333333333,1428.3700000000001,1424.6866666666667,1422.14,1411.1200000000001,
2021-01-31 13:00:00,14.0,1.0,0.0,1411.1200000000001,1415.6240000000003,6648.2,6633.0,6656.5,6740.6,6266.0,5906.4,1411.1200000000001,1410.0333333333335,1437.2333333333333,1428.3700000000001,1424.6866666666667,1423.9866666666667,
2021-01-31 14:00:00,15.0,1.0,0.0,1423.9866666666667,1426.152,6587.8,6648.2,6633.0,6656.5,6740.6,6266.0,1423.9866666666667,1411.1200000000001,1410.0333333333335,1437.2333333333333,1428.3700000000001,1422.0900000000001,
2021-01-31 15:00:00,16.0,1.0,0.0,1422.0900000000001,1429.574,6560.7,6587.8,6648.2,6633.0,6656.5,6740.6,1422.0900000000001,1423.9866666666667,1411.1200000000001,1410.0333333333335,1437.2333333333333,1421.2366666666667,
2021-01-31 16:00:00,17.0,1.0,0.0,1421.2366666666667,1713.828,6562.3,6560.7,6587.8,6648.2,6633.0,6656.5,1421.2366666666667,1422.0900000000001,1423.9866666666667,1411.1200000000001,1410.0333333333335,1822.03,
2021-01-31 17:00:00,18.0,1.0,0.0,1822.03,2032.818,6989.3,6562.3,6560.7,6587.8,6648.2,6633.0,1822.03,1421.2366666666667,1422.0900000000001,1423.9866666666667,1411.1200000000001,2026.49,
2021-01-31 18:00:00,19.0,1.0,0.0,2026.49,2060.87,7376.6,6989.3,6562.3,6560.7,6587.8,6648.2,2026.49,1822.03,1421.2366666666667,1422.0900000000001,1423.9866666666667,2045.2266666666667,
2021-01-31 19:00:00,20.0,1.0,0.0,2045.2266666666667,2039.3059999999998,7295.9,7376.6,6989.3,6562.3,6560.7,6587.8,2045.2266666666667,2026.49,1822.03,1421.2366666666667,1422.0900000000001,1764.4800000000002,
2021-01-31 20:00:00,21.0,1.0,0.0,1764.4800000000002,2039.078,7217.9,7295.9,7376.6,6989.3,6562.3,6560.7,1764.4800000000002,2045.2266666666667,2026.49,1822.03,1421.2366666666667,1529.0466666666669,
2021-01-31 21:00:00,22.0,1.0,0.0,1529.0466666666669,2035.3080000000002,7011.8,7217.9,7295.9,7376.6,6989.3,6562.3,1529.0466666666669,1764.4800000000002,2045.2266666666667,2026.49,1822.03,1343.3633333333335,
2021-01-31 22:00:00,23.0,1.0,0.0,1343.3633333333335,990.2580000000002,6108.4,7011.8,7217.9,7295.9,7376.6,6989.3,1343.3633333333335,1529.0466666666669,1764.4800000000002,2045.2266666666667,2026.49,1229.21,
2021-01-31 23:00:00,24.0,1.0,0.0,1229.21,1231.8780000000002,5867.9,6108.4,7011.8,7217.9,7295.9,7376.6,1229.21,1343.3633333333335,1529.0466666666669,1764.4800000000002,2045.2266666666667,1422.3233333333335,
2021-02-01 00:00:00,1.0,2.0,1.0,1422.3233333333335,1717.94,6203.7,5867.9,6108.4,7011.8,7217.9,7295.9,1422.3233333333335,1229.21,1343.3633333333335,1529.0466666666669,1764.4800000000002,1230.97,
2021-02-01 01:00:00,2.0,2.0,1.0,1230.97,1429.024,6021.6,6203.7,5867.9,6108.4,7011.8,7217.9,1230.97,1422.3233333333335,1229.21,1343.3633333333335,1529.0466666666669,906.5066666666667,
2021-02-01 02:00:00,3.0,2.0,1.0,906.5066666666667,1569.545,5415.5,6021.6,6203.7,5867.9,6108.4,7011.8,906.5066666666667,1230.97,1422.3233333333335,1229.21,1343.3633333333335,1538.3583333333333,
2021-02-01 03:00:00,4.0,2.0,1.0,1538.3583333333333,1482.5210000000002,5345.5,5415.5,6021.6,6203.7,5867.9,6108.4,1538.3583333333333,906.5066666666667,1230.97,1422.3233333333335,1229.21,1567.3400000000001,
2021-02-01 04:00:00,5.0,2.0,1.0,1567.3400000000001,1431.556,5900.8,5345.5,5415.5,6021.6,6203.7,5867.9,1567.3400000000001,1538.3583333333333,906.5066666666667,1230.97,1422.3233333333335,1568.1966666666667,
2021-02-01 05:00:00,6.0,2.0,1.0,1568.1966666666667,1722.3080000000002,6303.7,5900.8,5345.5,5415.5,6021.6,6203.7,1568.1966666666667,1567.3400000000001,1538.3583333333333,906.5066666666667,1230.97,1413.5533333333333,
2021-02-01 06:00:00,7.0,2.0,1.0,1413.5533333333333,1428.67,6133.2,6303.7,5900.8,5345.5,5415.5,6021.6,1413.5533333333333,1568.1966666666667,1567.3400000000001,1538.3583333333333,906.5066666666667,1423.54,
2021-02-01 07:00:00,8.0,2.0,1.0,1423.54,1715.83,6769.7,6133.2,6303.7,5900.8,5345.5,5415.5,1423.54,1413.5533333333333,1568.1966666666667,1567.3400000000001,1538.3583333333333,1708.756666666667,
2021-02-01 08:00:00,9.0,2.0,1.0,1708.756666666667,2043.4779999999998,7610.8,6769.7,6133.2,6303.7,5900.8,5345.5,1708.756666666667,1423.54,1413.5533333333333,1568.1966666666667,1567.3400000000001,2022.6333333333332,
2021-02-01 09:00:00,10.0,2.0,1.0,2022.6333333333332,2038.2820000000004,8060.7,7610.8,6769.7,6133.2,6303.7,5900.8,2022.6333333333332,1708.756666666667,1423.54,1413.5533333333333,1568.1966666666667,2020.7966666666669,
2021-02-01 10:00:00,11.0,2.0,1.0,2020.7966666666669,2035.904,8088.1,8060.7,7610.8,6769.7,6133.2,6303.7,2020.7966666666669,2022.6333333333332,1708.756666666667,1423.54,1413.5533333333333,2023.97,
2021-02-01 11:00:00,12.0,2.0,1.0,2023.97,1712.202,7877.3,8088.1,8060.7,7610.8,6769.7,6133.2,2023.97,2020.7966666666669,2022.6333333333332,1708.756666666667,1423.54,2020.13,
2021-02-01 12:00:00,13.0,2.0,1.0,2020.13,1710.2480000000003,7816.3,7877.3,8088.1,8060.7,7610.8,6769.7,2020.13,2023.97,2020.7966666666669,2022.6333333333332,1708.756666666667,2018.86,
2021-02-01 13:00:00,14.0,2.0,1.0,2018.86,2031.5399999999997,8059.9,7816.3,7877.3,8088.1,8060.7,7610.8,2018.86,2020.13,2023.97,2020.7966666666669,2022.6333333333332,2175.2966666666666,
2021-02-01 14:00:00,15.0,2.0,1.0,2175.2966666666666,2033.3560000000002,7996.6,8059.9,7816.3,7877.3,8088.1,8060.7,2175.2966666666666,2018.86,2020.13,2023.97,2020.7966666666669,2022.4033333333334,
2021-02-01 15:00:00,16.0,2.0,1.0,2022.4033333333334,2036.1680000000001,7993.4,7996.6,8059.9,7816.3,7877.3,8088.1,2022.4033333333334,2175.2966666666666,2018.86,2020.13,2023.97,2054.693333333333,
2021-02-01 16:00:00,17.0,2.0,1.0,2054.693333333333,2031.6439999999998,7665.5,7993.4,7996.6,8059.9,7816.3,7877.3,2054.693333333333,2022.4033333333334,2175.2966666666666,2018.86,2020.13,1954.7833333333335,
2021-02-01 17:00:00,18.0,2.0,1.0,1954.7833333333335,2036.092,7741.5,7665.5,7993.4,7996.6,8059.9,7816.3,1954.7833333333335,2054.693333333333,2022.4033333333334,2175.2966666666666,2018.86,2228.42,
2021-02-01 18:00:00,19.0,2.0,1.0,2228.42,2037.592,7912.8,7741.5,7665.5,7993.4,7996.6,8059.9,2228.42,1954.7833333333335,2054.693333333333,2022.4033333333334,2175.2966666666666,2021.53,
2021-02-01 19:00:00,20.0,2.0,1.0,2021.53,2032.1239999999998,7690.4,7912.8,7741.5,7665.5,7993.4,7996.6,2021.53,2228.42,1954.7833333333335,2054.693333333333,2022.4033333333334,2021.6866666666667,
2021-02-01 20:00:00,21.0,2.0,1.0,2021.6866666666667,2031.5879999999997,7485.8,7690.4,7912.8,7741.5,7665.5,7993.4,2021.6866666666667,2021.53,2228.42,1954.7833333333335,2054.693333333333,2020.4733333333334,
2021-02-01 21:00:00,22.0,2.0,1.0,2020.4733333333334,1710.368,7209.9,7485.8,7690.4,7912.8,7741.5,7665.5,2020.4733333333334,2021.6866666666667,2021.53,2228.42,1954.7833333333335,1703.0933333333335,
2021-02-01 22:00:00,23.0,2.0,1.0,1703.0933333333335,1849.152,7088.1,7209.9,7485.8,7690.4,7912.8,7741.5,1703.0933333333335,2020.4733333333334,2021.6866666666667,2021.53,2228.42,1707.88,
2021-02-01 23:00:00,24.0,2.0,1.0,1707.88,1733.464,6831.2,7088.1,7209.9,7485.8,7690.4,7912.8,1707.88,1703.0933333333335,2020.4733333333334,2021.6866666666667,2021.53,1710.4766666666667,
2021-02-02 00:00:00,1.0,3.0,1.0,1710.4766666666667,1974.19,6624.6,6831.2,7088.1,7209.9,7485.8,7690.4,1710.4766666666667,1707.88,1703.0933333333335,2020.4733333333334,2021.6866666666667,1858.1899999999998,
2021-02-02 01:00:00,2.0,3.0,1.0,1858.1899999999998,1718.348,6457.0,6624.6,6831.2,7088.1,7209.9,7485.8,1858.1899999999998,1710.4766666666667,1707.88,1703.0933333333335,2020.4733333333334,1619.9733333333334,
2021-02-02 02:00:00,3.0,3.0,1.0,1619.9733333333334,1437.4360000000001,6018.6,6457.0,6624.6,6831.2,7088.1,7209.9,1619.9733333333334,1858.1899999999998,1710.4766666666667,1707.88,1703.0933333333335,1716.0033333333333,
2021-02-02 03:00:00,4.0,3.0,1.0,1716.0033333333333,1435.97,5976.5,6018.6,6457.0,6624.6,6831.2,7088.1,1716.0033333333333,1619.9733333333334,1858.1899999999998,1710.4766666666667,1707.88,1560.2266666666667,
2021-02-02 04:00:00,5.0,3.0,1.0,1560.2266666666667,1437.034,6004.5,5976.5,6018.6,6457.0,6624.6,6831.2,1560.2266666666667,1716.0033333333333,1619.9733333333334,1858.1899999999998,1710.4766666666667,1716.4099999999999,
2021-02-02 05:00:00,6.0,3.0,1.0,1716.4099999999999,1720.536,6180.9,6004.5,5976.5,6018.6,6457.0,6624.6,1716.4099999999999,1560.2266666666667,1716.0033333333333,1619.9733333333334,1858.1899999999998,1946.3833333333332,
2021-02-02 06:00:00,7.0,3.0,1.0,1946.3833333333332,2045.8039999999996,6656.3,6180.9,6004.5,5976.5,6018.6,6457.0,1946.3833333333332,1716.4099999999999,1560.2266666666667,1716.0033333333333,1619.9733333333334,2037.3066666666666,
2021-02-02 07:00:00,8.0,3.0,1.0,2037.3066666666666,2043.7600000000002,7061.8,6656.3,6180.9,6004.5,5976.5,6018.6,2037.3066666666666,1946.3833333333332,1716.4099999999999,1560.2266666666667,1716.0033333333333,2244.52,
2021-02-02 08:00:00,9.0,3.0,1.0,2244.52,2246.0260000000003,7538.3,7061.8,6656.3,6180.9,6004.5,5976.5,2244.52,2037.3066666666666,1946.3833333333332,1716.4099999999999,1560.2266666666667,2371.786666666667,
2021-02-02 09:00:00,10.0,3.0,1.0,2371.786666666667,2034.3220000000001,7929.5,7538.3,7061.8,6656.3,6180.9,6004.5,2371.786666666667,2244.52,2037.3066666666666,1946.3833333333332,1716.4099999999999,2239.1666666666665,
2021-02-02 10:00:00,11.0,3.0,1.0,2239.1666666666665,2037.23,8337.1,7929.5,7538.3,7061.8,6656.3,6180.9,2239.1666666666665,2371.786666666667,2244.52,2037.3066666666666,1946.3833333333332,2232.236666666666,
2021-02-02 11:00:00,12.0,3.0,1.0,2232.236666666666,1713.5440000000003,8080.4,8337.1,7929.5,7538.3,7061.8,6656.3,2232.236666666666,2239.1666666666665,2371.786666666667,2244.52,2037.3066666666666,2230.7433333333333,
2021-02-02 12:00:00,13.0,3.0,1.0,2230.7433333333333,1713.036,8038.4,8080.4,8337.1,7929.5,7538.3,7061.8,2230.7433333333333,2232.236666666666,2239.1666666666665,2371.786666666667,2244.52,2229.18,
2021-02-02 13:00:00,14.0,3.0,1.0,2229.18,2237.952,8357.1,8038.4,8080.4,8337.1,7929.5,7538.3,2229.18,2230.7433333333333,2232.236666666666,2239.1666666666665,2371.786666666667,2359.1566666666668,
2021-02-02 14:00:00,15.0,3.0,1.0,2359.1566666666668,2312.256,8286.6,8357.1,8038.4,8080.4,8337.1,7929.5,2359.1566666666668,2229.18,2230.7433333333333,2232.236666666666,2239.1666666666665,2359.8533333333335,
2021-02-02 15:00:00,16.0,3.0,1.0,2359.8533333333335,2381.34,8362.6,8286.6,8357.1,8038.4,8080.4,8337.1,2359.8533333333335,2359.1566666666668,2229.18,2230.7433333333333,2232.236666666666,2366.0499999999997,
2021-02-02 16:00:00,17.0,3.0,1.0,2366.0499999999997,2250.0780000000004,8059.6,8362.6,8286.6,8357.1,8038.4,8080.4,2366.0499999999997,2359.8533333333335,2359.1566666666668,2229.18,2230.7433333333333,2161.35,
2021-02-02 17:00:00,18.0,3.0,1.0,2161.35,2382.948,8158.0,8059.6,8362.6,8286.6,8357.1,8038.4,2161.35,2366.0499999999997,2359.8533333333335,2359.1566666666668,2229.18,2367.3633333333332,
2021-02-02 18:00:00,19.0,3.0,1.0,2367.3633333333332,2253.382,8238.2,8158.0,8059.6,8362.6,8286.6,8357.1,2367.3633333333332,2161.35,2366.0499999999997,2359.8533333333335,2359.1566666666668,2229.4900000000002,
2021-02-02 19:00:00,20.0,3.0,1.0,2229.4900000000002,2071.112,8052.4,8238.2,8158.0,8059.6,8362.6,8286.6,2229.4900000000002,2367.3633333333332,2161.35,2366.0499999999997,2359.8533333333335,2226.4533333333334,
2021-02-02 20:00:00,21.0,3.0,1.0,2226.4533333333334,2243.38,7827.8,8052.4,8238.2,8158.0,8059.6,8362.6,2226.4533333333334,2229.4900000000002,2367.3633333333332,2161.35,2366.0499999999997,2230.57,
2021-02-02 21:00:00,22.0,3.0,1.0,2230.57,2033.748,7514.1,7827.8,8052.4,8238.2,8158.0,8059.6,2230.57,2226.4533333333334,2229.4900000000002,2367.3633333333332,2161.35,2026.7333333333336,
2021-02-02 22:00:00,23.0,3.0,1.0,2026.7333333333336,2038.1419999999998,7355.2,7514.1,7827.8,8052.4,8238.2,8158.0,2026.7333333333336,2230.57,2226.4533333333334,2229.4900000000002,2367.3633333333332,2026.3233333333335,
2021-02-02 23:00:00,24.0,3.0,1.0,2026.3233333333335,2047.0819999999999,7089.2,7355.2,7514.1,7827.8,8052.4,8238.2,2026.3233333333335,2026.7333333333336,2230.57,2226.4533333333334,2229.4900000000002,2034.5666666666668,
2021-02-03 00:00:00,1.0,4.0,1.0,2034.5666666666668,2037.2124999999999,6968.7,7089.2,7355.2,7514.1,7827.8,8052.4,2034.5666666666668,2026.3233333333335,2026.7333333333336,2230.57,2226.4533333333334,2031.0233333333333,
2021-02-03 01:00:00,2.0,4.0,1.0,2031.0233333333333,2033.8975,6786.6,6968.7,7089.2,7355.2,7514.1,7827.8,2031.0233333333333,2034.5666666666668,2026.3233333333335,2026.7333333333336,2230.57,1721.9099999999999,
2021-02-03 02:00:00,3.0,4.0,1.0,1721.9099999999999,1566.8740000000003,6216.3,6786.6,6968.7,7089.2,7355.2,7514.1,1721.9099999999999,2031.0233333333333,2034.5666666666668,2026.3233333333335,2026.7333333333336,1712.2233333333334,
2021-02-03 03:00:00,4.0,4.0,1.0,1712.2233333333334,1485.06,6144.8,6216.3,6786.6,6968.7,7089.2,7355.2,1712.2233333333334,1721.9099999999999,2031.0233333333333,2034.5666666666668,2026.3233333333335,1596.5533333333333,
2021-02-03 04:00:00,5.0,4.0,1.0,1596.5533333333333,1567.036,6271.0,6144.8,6216.3,6786.6,6968.7,7089.2,1596.5533333333333,1712.2233333333334,1721.9099999999999,2031.0233333333333,2034.5666666666668,1712.493333333333,
2021-02-03 05:00:00,6.0,4.0,1.0,1712.493333333333,1830.2779999999998,6451.4,6271.0,6144.8,6216.3,6786.6,6968.7,1712.493333333333,1596.5533333333333,1712.2233333333334,1721.9099999999999,2031.0233333333333,1926.42,
2021-02-03 06:00:00,7.0,4.0,1.0,1926.42,1714.6239999999998,6477.3,6451.4,6271.0,6144.8,6216.3,6786.6,1926.42,1712.493333333333,1596.5533333333333,1712.2233333333334,1721.9099999999999,1925.993333333333,
2021-02-03 07:00:00,8.0,4.0,1.0,1925.993333333333,2033.734,7089.3,6477.3,6451.4,6271.0,6144.8,6216.3,1925.993333333333,1926.42,1712.493333333333,1596.5533333333333,1712.2233333333334,2026.1966666666667,
2021-02-03 08:00:00,9.0,4.0,1.0,2026.1966666666667,2173.0420000000004,7805.3,7089.3,6477.3,6451.4,6271.0,6144.8,2026.1966666666667,1925.993333333333,1926.42,1712.493333333333,1596.5533333333333,2026.4633333333331,
2021-02-03 09:00:00,10.0,4.0,1.0,2026.4633333333331,2033.352,8206.7,7805.3,7089.3,6477.3,6451.4,6271.0,2026.4633333333331,2026.1966666666667,1925.993333333333,1926.42,1712.493333333333,2020.2299999999998,
2021-02-03 10:00:00,11.0,4.0,1.0,2020.2299999999998,2036.5080000000003,8463.6,8206.7,7805.3,7089.3,6477.3,6451.4,2020.2299999999998,2026.4633333333331,2026.1966666666667,1925.993333333333,1926.42,2360.89,
2021-02-03 11:00:00,12.0,4.0,1.0,2360.89,1877.9779999999998,8233.2,8463.6,8206.7,7805.3,7089.3,6477.3,2360.89,2020.2299999999998,2026.4633333333331,2026.1966666666667,1925.993333333333,2545.1816666666664,
2021-02-03 12:00:00,13.0,4.0,1.0,2545.1816666666664,1880.5819999999999,8360.7,8233.2,8463.6,8206.7,7805.3,7089.3,2545.1816666666664,2360.89,2020.2299999999998,2026.4633333333331,2026.1966666666667,2542.3233333333333,
2021-02-03 13:00:00,14.0,4.0,1.0,2542.3233333333333,2030.9019999999996,8610.1,8360.7,8233.2,8463.6,8206.7,7805.3,2542.3233333333333,2545.1816666666664,2360.89,2020.2299999999998,2026.4633333333331,4548.9783333333335,
2021-02-03 14:00:00,15.0,4.0,1.0,4548.9783333333335,2030.554,8525.5,8610.1,8360.7,8233.2,8463.6,8206.7,4548.9783333333335,2542.3233333333333,2545.1816666666664,2360.89,2020.2299999999998,4638.1,
2021-02-03 15:00:00,16.0,4.0,1.0,4638.1,2103.084,8664.3,8525.5,8610.1,8360.7,8233.2,8463.6,4638.1,4548.9783333333335,2542.3233333333333,2545.1816666666664,2360.89,4047.7566666666667,
2021-02-03 16:00:00,17.0,4.0,1.0,4047.7566666666667,1915.852,8276.3,8664.3,8525.5,8610.1,8360.7,8233.2,4047.7566666666667,4638.1,4548.9783333333335,2542.3233333333333,2545.1816666666664,2412.69,
2021-02-03 17:00:00,18.0,4.0,1.0,2412.69,2032.516,8329.3,8276.3,8664.3,8525.5,8610.1,8360.7,2412.69,4047.7566666666667,4638.1,4548.9783333333335,2542.3233333333333,4568.8133333333335,
2021-02-03 18:00:00,19.0,4.0,1.0,4568.8133333333335,2022.6119999999999,8158.2,8329.3,8276.3,8664.3,8525.5,8610.1,4568.8133333333335,2412.69,4047.7566666666667,4638.1,4548.9783333333335,2956.5933333333332,
2021-02-03 19:00:00,20.0,4.0,1.0,2956.5933333333332,2032.4180000000001,7876.6,8158.2,8329.3,8276.3,8664.3,8525.5,2956.5933333333332,4568.8133333333335,2412.69,4047.7566666666667,4638.1,3242.2733333333335,
2021-02-03 20:00:00,21.0,4.0,1.0,3242.2733333333335,2033.444,7737.6,7876.6,8158.2,8329.3,8276.3,8664.3,3242.2733333333335,2956.5933333333332,4568.8133333333335,2412.69,4047.7566666666667,3240.463333333333,
2021-02-03 21:00:00,22.0,4.0,1.0,3240.463333333333,2016.5919999999999,7365.4,7737.6,7876.6,8158.2,8329.3,8276.3,3240.463333333333,3242.2733333333335,2956.5933333333332,4568.8133333333335,2412.69,2303.1766666666667,
2021-02-03 22:00:00,23.0,4.0,1.0,2303.1766666666667,2003.3380000000002,7285.0,7365.4,7737.6,7876.6,8158.2,8329.3,2303.1766666666667,3240.463333333333,3242.2733333333335,2956.5933333333332,4568.8133333333335,2251.588333333333,
2021-02-03 23:00:00,24.0,4.0,1.0,2251.588333333333,1745.81,6952.5,7285.0,7365.4,7737.6,7876.6,8158.2,2251.588333333333,2303.1766666666667,3240.463333333333,3242.2733333333335,2956.5933333333332,2006.8500000000001,
2021-02-04 00:00:00,1.0,5.0,1.0,2006.8500000000001,1862.736,6973.15,6952.5,7285.0,7365.4,7737.6,7876.6,2006.8500000000001,2251.588333333333,2303.1766666666667,3240.463333333333,3242.2733333333335,2075.7666666666664,
2021-02-04 01:00:00,2.0,5.0,1.0,2075.7666666666664,1771.4100000000003,6770.8,6973.15,6952.5,7285.0,7365.4,7737.6,2075.7666666666664,2006.8500000000001,2251.588333333333,2303.1766666666667,3240.463333333333,2030.0833333333333,
2021-02-04 02:00:00,3.0,5.0,1.0,2030.0833333333333,1696.576,6665.1,6770.8,6973.15,6952.5,7285.0,7365.4,2030.0833333333333,2075.7666666666664,2006.8500000000001,2251.588333333333,2303.1766666666667,2021.4533333333331,
2021-02-04 03:00:00,4.0,5.0,1.0,2021.4533333333331,1634.268,6576.5,6665.1,6770.8,6973.15,6952.5,7285.0,2021.4533333333331,2030.0833333333333,2075.7666666666664,2006.8500000000001,2251.588333333333,1836.3433333333335,
2021-02-04 04:00:00,5.0,5.0,1.0,1836.3433333333335,1481.138,6481.549999999999,6576.5,6665.1,6770.8,6973.15,6952.5,1836.3433333333335,2021.4533333333331,2030.0833333333333,2075.7666666666664,2006.8500000000001,2028.9766666666667,
2021-02-04 05:00:00,6.0,5.0,1.0,2028.9766666666667,1769.4569999999999,6696.0,6481.549999999999,6576.5,6665.1,6770.8,6973.15,2028.9766666666667,1836.3433333333335,2021.4533333333331,2030.0833333333333,2075.7666666666664,2031.68,
2021-02-04 06:00:00,7.0,5.0,1.0,2031.68,1776.626,6936.200000000001,6696.0,6481.549999999999,6576.5,6665.1,6770.8,2031.68,2028.9766666666667,1836.3433333333335,2021.4533333333331,2030.0833333333333,2046.1299999999999,
2021-02-04 07:00:00,8.0,5.0,1.0,2046.1299999999999,2176.191,7457.1,6936.200000000001,6696.0,6481.549999999999,6576.5,6665.1,2046.1299999999999,2031.68,2028.9766666666667,1836.3433333333335,2021.4533333333331,2028.9633333333334,
2021-02-04 08:00:00,9.0,5.0,1.0,2028.9633333333334,3429.263,8138.200000000001,7457.1,6936.200000000001,6696.0,6481.549999999999,6576.5,2028.9633333333334,2046.1299999999999,2031.68,2028.9766666666667,1836.3433333333335,2414.47,
2021-02-04 09:00:00,10.0,5.0,1.0,2414.47,5312.742,8537.8,8138.200000000001,7457.1,6936.200000000001,6696.0,6481.549999999999,2414.47,2028.9633333333334,2046.1299999999999,2031.68,2028.9766666666667,2409.0066666666667,
2021-02-04 10:00:00,11.0,5.0,1.0,2409.0066666666667,3986.502,8678.55,8537.8,8138.200000000001,7457.1,6936.200000000001,6696.0,2409.0066666666667,2414.47,2028.9633333333334,2046.1299999999999,2031.68,2463.6666666666665,
2021-02-04 11:00:00,12.0,5.0,1.0,2463.6666666666665,2414.716,8441.4,8678.55,8537.8,8138.200000000001,7457.1,6936.200000000001,2463.6666666666665,2409.0066666666667,2414.47,2028.9633333333334,2046.1299999999999,2021.4866666666667,
2021-02-04 12:00:00,13.0,5.0,1.0,2021.4866666666667,2265.502,8390.1,8441.4,8678.55,8537.8,8138.200000000001,7457.1,2021.4866666666667,2463.6666666666665,2409.0066666666667,2414.47,2028.9633333333334,1701.8433333333332,
2021-02-04 13:00:00,14.0,5.0,1.0,1701.8433333333332,2330.693,8645.0,8390.1,8441.4,8678.55,8537.8,8138.200000000001,1701.8433333333332,2021.4866666666667,2463.6666666666665,2409.0066666666667,2414.47,2019.4833333333333,
2021-02-04 14:00:00,15.0,5.0,1.0,2019.4833333333333,4191.0419999999995,8595.599999999999,8645.0,8390.1,8441.4,8678.55,8537.8,2019.4833333333333,1701.8433333333332,2021.4866666666667,2463.6666666666665,2409.0066666666667,2018.8,
2021-02-04 15:00:00,16.0,5.0,1.0,2018.8,2179.3640000000005,8620.3,8595.599999999999,8645.0,8390.1,8441.4,8678.55,2018.8,2019.4833333333333,1701.8433333333332,2021.4866666666667,2463.6666666666665,2409.2233333333334,
2021-02-04 16:00:00,17.0,5.0,1.0,2409.2233333333334,2030.6919999999998,8204.7,8620.3,8595.599999999999,8645.0,8390.1,8441.4,2409.2233333333334,2018.8,2019.4833333333333,1701.8433333333332,2021.4866666666667,2020.6533333333334,
2021-02-04 17:00:00,18.0,5.0,1.0,2020.6533333333334,2425.718,8304.8,8204.7,8620.3,8595.599999999999,8645.0,8390.1,2020.6533333333334,2409.2233333333334,2018.8,2019.4833333333333,1701.8433333333332,2413.36,
2021-02-04 18:00:00,19.0,5.0,1.0,2413.36,2431.26,8350.5,8304.8,8204.7,8620.3,8595.599999999999,8645.0,2413.36,2020.6533333333334,2409.2233333333334,2018.8,2019.4833333333333,2413.233333333333,
2021-02-04 19:00:00,20.0,5.0,1.0,2413.233333333333,2250.72,8093.2,8350.5,8304.8,8204.7,8620.3,8595.599999999999,2413.233333333333,2413.36,2020.6533333333334,2409.2233333333334,2018.8,2165.2766666666666,
2021-02-04 20:00:00,21.0,5.0,1.0,2165.2766666666666,2248.4839999999995,7880.1,8093.2,8350.5,8304.8,8204.7,8620.3,2165.2766666666666,2413.233333333333,2413.36,2020.6533333333334,2409.2233333333334,2422.9,
2021-02-04 21:00:00,22.0,5.0,1.0,2422.9,2029.982,7550.5,7880.1,8093.2,8350.5,8304.8,8204.7,2422.9,2165.2766666666666,2413.233333333333,2413.36,2020.6533333333334,2246.3733333333334,
2021-02-04 22:00:00,23.0,5.0,1.0,2246.3733333333334,2266.92,7399.6,7550.5,7880.1,8093.2,8350.5,8304.8,2246.3733333333334,2422.9,2165.2766666666666,2413.233333333333,2413.36,2368.53,
