,dap,target,error,class
1315,74168,72112.162,-2055.8380000000034,0
1316,75967,74414.969,-1552.0310000000027,1
1317,75200,74583.22,-616.7799999999988,1
1318,72868,72144.525,-723.4750000000058,1
1319,69689,68997.963,-691.0369999999966,1
1320,66545,66142.795,-402.20500000000175,1
1321,64670,64341.827,-328.1730000000025,1
1322,63635,63291.012,-343.98799999999756,1
1323,63431,62912.57,-518.4300000000003,1
1324,63781,62927.442,-853.5579999999973,1
1325,64880,63902.435,-977.5650000000023,1
1326,66238,65226.635,-1011.364999999998,1
1327,67862,67073.075,-788.9250000000029,1
1328,69940,69763.641,-176.35899999999674,1
1329,71175,71757.473,582.4729999999981,1
1330,72057,72777.806,720.8059999999969,2
1331,72519,72734.655,215.65499999999884,1
1332,73162,72400.882,-761.1180000000022,1
1333,72533,71891.095,-641.9049999999988,1
1334,72056,71784.641,-271.35899999999674,1
1335,72008,71734.822,-273.1779999999999,1
1336,72954,72352.269,-601.7309999999998,1
1337,74122,73691.764,-430.2360000000044,1
1338,75013,74582.805,-430.195000000007,1
1339,76443,75591.098,-851.9020000000019,1
1340,78556,77325.179,-1230.8209999999963,1
1341,77363,76674.104,-688.8959999999934,1
1342,73775,73474.451,-300.54899999999907,1
1343,69945,69799.273,-145.72699999999895,1
1344,66996,67020.634,24.63400000000547,1
1345,65436,65404.2,-31.80000000000291,1
1346,64926,64426.981,-499.01900000000023,1
1347,65027,64453.283,-573.7169999999969,1
1348,66808,65900.316,-907.6839999999938,1
1349,70570,70008.417,-561.5829999999987,1
1350,76861,75499.401,-1361.599000000002,1
1351,81078,80226.103,-851.8969999999972,1
1352,82609,82483.398,-125.60199999999895,1
1353,83252,83270.099,18.09900000000198,1
1354,83467,82994.228,-472.7719999999972,1
1355,82884,82218.176,-665.8239999999932,1
1356,82446,81658.41,-787.5899999999965,1
1357,81543,80878.075,-664.9250000000029,1
1358,80846,80092.552,-753.448000000004,1
1359,79747,78958.538,-788.4619999999995,1
1360,79768,78763.761,-1004.2390000000014,1
1361,80457,79257.896,-1199.1040000000066,1
1362,80578,79718.345,-859.6549999999988,1
1363,81196,79951.97,-1244.0299999999988,1
1364,82763,81394.338,-1368.6619999999966,1
1365,81074,80364.056,-709.9440000000031,1
1366,76724,76051.408,-672.5920000000042,1
1367,72314,71427.09,-886.9100000000035,1
1368,68660,68205.705,-454.29499999999825,1
1369,66737,66171.447,-565.5529999999999,1
1370,65837,65417.104,-419.89600000000064,1
1371,65910,65178.47,-731.5299999999988,1
1372,67297,66576.883,-720.1169999999984,1
1373,70912,70533.329,-378.6710000000021,1
1374,76731,76057.523,-673.476999999999,1
1375,80639,79967.915,-671.0850000000064,1
1376,81794,80682.999,-1111.0010000000038,1
1377,81437,80361.79,-1075.2100000000064,1
1378,81046,79615.523,-1430.476999999999,1
1379,80562,79265.895,-1296.104999999996,1
1380,80148,79195.25,-952.75,1
1381,79197,79367.027,170.02700000000186,1
1382,78712,79447.447,735.4470000000001,2
1383,78863,78893.301,30.301000000006752,1
1384,80146,78934.521,-1211.4790000000066,1
1385,80578,79460.54,-1117.4600000000064,1
1386,81075,79423.319,-1651.6809999999969,1
1387,80845,79864.309,-980.6910000000062,1
1388,82163,81222.357,-940.6429999999964,1
1389,81234,80484.82,-749.179999999993,1
1390,77033,76273.864,-759.1359999999986,1
1391,72948,71846.053,-1101.9470000000001,1
1392,68551,68603.353,52.353000000002794,1
1393,67503,66619.766,-883.2339999999967,1
1394,66504,65950.028,-553.9719999999943,1
1395,66221,65795.172,-425.82799999999406,1
1396,67932,67305.701,-626.2989999999991,1
1397,71332,71102.176,-229.82399999999325,1
1398,76802,76597.269,-204.73099999999977,1
1399,80414,80459.209,45.20900000000256,1
1400,81434,81375.738,-58.262000000002445,1
1401,80608,81025.124,417.12399999999616,1
1402,80037,80411.045,374.04499999999825,1
1403,79688,80028.029,340.028999999995,1
1404,79193,79483.336,290.3359999999957,1
1405,79633,79172.7,-460.3000000000029,1
1406,78868,78793.883,-74.11699999999837,1
1407,78919,78343.376,-575.6239999999962,1
1408,78563,78469.842,-93.15799999999581,1
1409,79287,78831.261,-455.7390000000014,1
1410,79720,78946.2,-773.8000000000029,1
1411,80034,79199.37,-834.6300000000047,1
1412,81408,80460.07,-947.929999999993,1
1413,79763,79964.758,201.75800000000163,1
1414,75597,75987.856,390.85599999999977,1
1415,71160,71813.217,653.2170000000042,1
1416,67982,68279.112,297.1119999999937,1
1417,66101,66786.445,685.445000000007,2
1418,65164,66088.348,924.3479999999981,2
1419,65177,66206.527,1029.5270000000019,2
1420,66575,68026.667,1451.6670000000013,2
1421,70662,72111.467,1449.4670000000042,2
1422,76742,77616.458,874.4579999999987,2
1423,81327,80843.979,-483.02099999999336,1
1424,82474,80962.32,-1511.679999999993,1
1425,81552,80037.827,-1514.1729999999952,1
1426,79979,79606.864,-372.1359999999986,1
1427,79438,79173.172,-264.82799999999406,1
1428,79041,79501.554,460.5540000000037,1
1429,78667,79449.015,782.0149999999994,2
1430,79070,79141.69,71.69000000000233,1
1431,78582,79293.106,711.1059999999998,2
1432,78976,79422.977,446.97699999999895,1
1433,80151,79994.137,-156.86299999999756,1
1434,80247,79649.996,-597.0040000000008,1
1435,80953,79695.018,-1257.9820000000036,1
1436,82138,80660.022,-1477.9780000000028,1
1437,80260,79820.991,-439.00900000000547,1
1438,75669,75367.879,-301.1209999999992,1
1439,70970,70577.14,-392.8600000000006,1
1440,68032,67074.158,-957.8420000000042,1
1441,65807,65165.963,-641.0369999999966,1
1442,64743,64135.345,-607.6549999999988,1
1443,64639,64229.898,-409.10199999999895,1
1444,65554,65851.489,297.4890000000014,1
1445,69589,69734.104,145.10400000000664,1
1446,76172,74986.823,-1185.176999999996,1
1447,79795,78394.016,-1400.9839999999967,1
1448,80808,79532.333,-1275.6670000000013,1
1449,81154,79270.539,-1883.4609999999957,0
1450,80368,79231.697,-1136.3029999999999,1
1451,79969,79496.197,-472.8029999999999,1
1452,80119,79869.019,-249.98099999999977,1
1453,79878,80001.382,123.38199999999779,1
1454,79459,79703.06,244.05999999999767,1
1455,79879,79064.749,-814.2510000000038,1
1456,79730,79431.325,-298.6750000000029,1
1457,79177,79562.453,385.45299999999406,1
1458,78581,78903.5,322.5,1
1459,78607,78145.59,-461.4100000000035,1
1460,79695,78306.665,-1388.3350000000064,1
1461,78092,77713.899,-378.1009999999951,1
1462,74249,73943.691,-305.30899999999383,1
1463,69743,69296.99,-446.00999999999476,1
1464,65729,65744.945,15.945000000006985,1
1465,63280,63240.413,-39.586999999999534,1
1466,61859,62028.355,169.3550000000032,1
1467,61290,61629.113,339.11299999999756,1
1468,61762,62124.787,362.7869999999966,1
1469,63334,63635.986,301.98599999999715,1
1470,65498,65327.632,-170.3680000000022,1
1471,67660,67276.095,-383.90499999999884,1
1472,69592,69140.338,-451.6619999999966,1
1473,71451,70365.717,-1085.2829999999958,1
1474,72136,71040.936,-1095.0639999999985,1
1475,71935,71396.047,-538.9529999999941,1
1476,72068,71806.246,-261.7540000000008,1
1477,71963,72285.135,322.13499999999476,1
1478,71977,72173.651,196.65099999999802,1
1479,73164,72358.324,-805.6760000000068,1
1480,73772,73545.83,-226.16999999999825,1
1481,74281,74544.516,263.51600000000326,1
1482,74936,74987.608,51.6079999999929,1
1483,75296,74385.844,-910.1560000000027,1
1484,77011,75019.094,-1991.9060000000027,0
1485,76079,74484.327,-1594.6729999999952,1
1486,71942,71028.257,-913.7430000000022,1
1487,69089,66892.479,-2196.5209999999934,0
1488,63958,63327.017,-630.9830000000002,1
1489,61792,60905.562,-886.4380000000019,1
1490,60347,59482.178,-864.8220000000001,1
1491,59286,58716.666,-569.3340000000026,1
1492,59473,58684.49,-788.510000000002,1
1493,60300,59298.46,-1001.5400000000009,1
1494,60849,60025.757,-823.2430000000022,1
1495,63165,61775.48,-1389.5199999999968,1
1496,65091,64538.99,-552.010000000002,1
1497,67005,67165.269,160.26900000000023,1
1498,68106,68395.998,289.99800000000687,1
1499,69608,69357.687,-250.31299999999464,1
1500,70433,70246.632,-186.3680000000022,1
1501,70731,70899.423,168.42299999999523,1
1502,71182,71279.28,97.27999999999884,1
1503,71714,71892.117,178.11699999999837,1
1504,72883,73262.119,379.11900000000605,1
1505,75980,74572.044,-1407.9560000000056,1
1506,76673,75016.274,-1656.725999999995,1
1507,76913,75142.25,-1770.75,0
1508,77803,76389.613,-1413.3870000000024,1
1509,75470,75565.235,95.23500000000058,1
1510,71871,71969.1,98.10000000000582,1
1511,67610,67644.121,34.120999999999185,1
1512,64585,64251.705,-333.29499999999825,1
1513,62634,62119.028,-514.9720000000016,1
1514,61846,61013.299,-832.7010000000009,1
1515,61656,61004.94,-651.0599999999977,1
1516,62679,62301.437,-377.5630000000019,1
1517,66401,65787.9,-613.1000000000058,1
1518,71778,71079.595,-698.4049999999988,1
1519,76736,75625.625,-1110.375,1
1520,78491,78080.616,-410.38400000000547,1
1521,79396,79421.821,25.820999999996275,1
1522,80761,80605.003,-155.99700000000303,1
1523,82037,81618.982,-418.0179999999964,1
1524,82926,82763.838,-162.16199999999662,1
1525,83735,83483.802,-251.19800000000396,1
1526,84256,83908.569,-347.43099999999686,1
1527,84617,84031.11,-585.8899999999994,1
1528,85411,84782.129,-628.8709999999992,1
1529,85806,85229.058,-576.9419999999955,1
1530,85316,85038.913,-277.08699999999953,1
1531,85306,84006.344,-1299.6560000000027,1
1532,85991,84184.439,-1806.5610000000015,0
1533,83258,82555.637,-702.3629999999976,1
1534,77727,77258.737,-468.2630000000063,1
1535,72653,71738.727,-914.273000000001,1
1536,68186,67550.03,-635.9700000000012,1
1537,65419,64891.508,-527.4919999999984,1
1538,63648,63411.115,-236.88500000000204,1
1539,63826,62835.422,-990.5780000000013,1
1540,64767,63783.836,-983.163999999997,1
1541,68309,66973.72,-1335.2799999999988,1
1542,74018,71804.911,-2213.089000000007,0
1543,78542,76178.935,-2363.0650000000023,0
1544,79112,78677.616,-434.38400000000547,1
1545,81796,80170.926,-1625.0739999999932,1
1546,83347,81594.539,-1752.4609999999957,0
1547,83900,83445.464,-454.5359999999928,1
1548,85302,85056.269,-245.73099999999977,1
1549,87481,86748.446,-732.5540000000037,1
1550,89251,88130.667,-1120.3329999999987,1
1551,90191,89559.649,-631.3509999999951,1
1552,91363,91402.713,39.713000000003376,1
1553,92411,92652.702,241.70200000000477,1
1554,91310,92413.749,1103.7489999999962,2
1555,91359,90809.168,-549.8319999999949,1
1556,91618,89950.531,-1667.4689999999973,1
1557,88275,87863.856,-411.14400000000023,1
1558,82270,81823.52,-446.4799999999959,1
1559,77431,75479.529,-1951.471000000005,0
1560,71771,70422.577,-1348.4229999999952,1
1561,68653,67263.584,-1389.4159999999974,1
1562,66256,65200.622,-1055.377999999997,1
1563,65491,64401.492,-1089.5080000000016,1
1564,65818,64960.519,-857.4809999999998,1
1565,68976,67763.551,-1212.4489999999932,1
1566,74502,72515.763,-1986.2369999999937,0
1567,78980,77448.27,-1531.729999999996,1
1568,81952,80947.838,-1004.1619999999966,1
1569,84107,83650.058,-456.94199999999546,1
1570,86974,86602.009,-371.99099999999453,1
1571,89987,89528.245,-458.75500000000466,1
1572,92970,92574.377,-395.62300000000687,1
1573,95512,95598.471,86.471000000005,1
1574,98184,98178.731,-5.269000000000233,1
1575,100957,100765.535,-191.4649999999965,1
1576,102786,103141.644,355.64400000000023,1
1577,103738,104845.566,1107.5660000000062,2
1578,103335,104202.609,867.6089999999967,2
1579,102081,101812.463,-268.5369999999966,1
1580,100833,99417.241,-1415.7590000000055,1
1581,96324,96322.301,-1.698999999993248,1
1582,89154,89161.378,7.377999999996973,1
1583,83142,81471.355,-1670.645000000004,1
1584,75669,75322.911,-346.0890000000072,1
1585,71789,71435.956,-353.0439999999944,1
1586,69612,68552.653,-1059.3469999999943,1
1587,68489,67117.854,-1371.1459999999934,1
1588,68855,67238.342,-1616.6579999999958,1
1589,71079,69765.933,-1313.0669999999955,1
1590,76250,74326.023,-1923.976999999999,0
1591,81024,79438.194,-1585.8059999999969,1
1592,83754,83260.381,-493.61900000000605,1
1593,87661,86816.307,-844.6929999999993,1
1594,91795,90731.893,-1063.1070000000036,1
1595,95588,94559.141,-1028.8589999999967,1
1596,99439,98453.432,-985.5679999999993,1
1597,103159,102318.668,-840.3319999999949,1
1598,106117,105178.055,-938.945000000007,1
1599,108117,107400.096,-716.903999999995,1
1600,109638,109317.992,-320.00800000000163,1
1601,110000,109868.691,-131.30899999999383,1
1602,108625,107962.508,-662.4919999999984,1
1603,105609,103978.502,-1630.4980000000069,1
1604,102595,100384.716,-2210.2839999999997,0
1605,97245,96963.416,-281.58400000000256,1
1606,89317,89907.572,590.5720000000001,1
1607,83058,82281.317,-776.6830000000045,1
1608,76994,75893.331,-1100.6689999999944,1
1609,72968,71622.419,-1345.5810000000056,1
1610,70057,68650.845,-1406.1549999999988,1
1611,68676,67151.66,-1524.3399999999965,1
1612,67875,67116.636,-758.3640000000014,1
1613,70657,69566.411,-1090.5890000000072,1
1614,75572,73837.711,-1734.2890000000043,1
1615,80221,78843.096,-1377.903999999995,1
1616,83031,83048.986,17.986000000004424,1
1617,86648,86397.991,-250.00900000000547,1
1618,90685,89921.413,-763.5869999999995,1
1619,94503,93397.104,-1105.8959999999934,1
1620,98156,96790.374,-1365.6260000000038,1
1621,101572,100713.754,-858.2459999999992,1
1622,104221,103949.42,-271.58000000000175,1
1623,107056,106848.835,-207.1649999999936,1
1624,109373,109102.288,-270.71199999999953,1
1625,109421,109789.247,368.247000000003,1
1626,107578,107737.583,159.58299999999872,1
1627,104590,103554.53,-1035.4700000000012,1
1628,101429,99804.422,-1624.577999999994,1
1629,96414,96374.082,-39.91800000000512,1
1630,90157,89974.612,-182.3880000000063,1
1631,82869,82917.768,48.76799999999639,1
1632,76515,76580.437,65.43700000000536,1
1633,72397,72079.228,-317.7719999999972,1
1634,69540,69090.054,-449.9459999999963,1
1635,68014,67072.292,-941.7079999999987,1
1636,67194,66018.079,-1175.921000000002,1
1637,67693,66751.276,-941.724000000002,1
1638,68586,67523.11,-1062.8899999999994,1
1639,71798,70559.779,-1238.221000000005,1
1640,76617,75230.571,-1386.4290000000037,1
1641,81827,80106.43,-1720.570000000007,1
1642,87109,84994.027,-2114.972999999998,0
1643,91842,90178.725,-1663.2749999999942,1
1644,95929,94929.378,-999.622000000003,1
1645,100258,98985.142,-1272.857999999993,1
1646,104210,102104.048,-2105.952000000005,0
1647,107384,104498.674,-2885.326000000001,0
1648,109246,106136.687,-3109.3129999999946,0
1649,110024,106681.029,-3342.971000000005,0
1650,107820,105513.634,-2306.3659999999945,0
1651,105504,102975.825,-2528.175000000003,0
1652,101761,100387.202,-1373.7979999999952,1
1653,98189,97555.838,-633.1619999999966,1
1654,92172,92327.383,155.38300000000163,1
1655,85325,85822.56,497.5599999999977,1
1656,79798,79735.375,-62.625,1
1657,75511,75217.459,-293.54099999999744,1
1658,72859,71807.066,-1051.9339999999938,1
1659,70087,69615.81,-471.1900000000023,1
1660,68988,68279.454,-708.5460000000021,1
1661,68823,67941.871,-881.1290000000008,1
1662,69495,67998.75,-1496.25,1
1663,71875,70978.012,-896.9879999999976,1
1664,75918,76555.792,637.7920000000013,1
1665,81882,83106.441,1224.4410000000062,2
1666,89031,89510.584,479.58400000000256,1
1667,95355,95421.735,66.73500000000058,1
1668,101116,100695.106,-420.89400000000023,1
1669,105876,104896.387,-979.6129999999976,1
1670,109696,108246.22,-1449.7799999999988,1
1671,112982,110907.031,-2074.9689999999973,0
1672,115423,113612.674,-1810.326000000001,0
1673,115586,115239.05,-346.9499999999971,1
1674,114338,114524.988,186.98799999999756,1
1675,111744,111751.94,7.940000000002328,1
1676,108901,108666.671,-234.3289999999979,1
1677,105375,105099.657,-275.3429999999935,1
1678,98047,97789.593,-257.4070000000065,1
1679,90874,89813.715,-1060.2850000000035,1
1680,82486,83132.993,646.9930000000022,1
1681,78319,78095.077,-223.92299999999523,1
1682,75627,74758.423,-868.5770000000048,1
1683,74038,72764.336,-1273.6640000000043,1
1684,74115,72702.918,-1412.0819999999949,1
1685,76570,75344.772,-1225.2280000000028,1
1686,81933,79575.091,-2357.9089999999997,0
1687,85235,84318.364,-916.6359999999986,1
1688,88525,87755.075,-769.9250000000029,1
1689,91475,90389.586,-1085.4140000000043,1
1690,94401,93050.16,-1350.8399999999965,1
1691,96496,95988.352,-507.64800000000105,1
1692,99330,98667.489,-662.5109999999986,1
1693,101349,100833.239,-515.7609999999986,1
1694,102647,101806.661,-840.3390000000072,1
1695,103616,102376.152,-1239.8479999999981,1
1696,103734,102910.633,-823.3669999999984,1
1697,103459,103292.455,-166.54499999999825,1
1698,102568,102510.676,-57.32399999999325,1
1699,101335,100183.254,-1151.7459999999992,1
1700,99527,98250.827,-1276.1729999999952,1
1701,95944,95323.521,-620.4790000000066,1
1702,90080,89068.432,-1011.5679999999993,1
1703,83810,82103.569,-1706.4309999999969,1
1704,77226,76403.5,-822.5,1
1705,72663,72634.667,-28.33299999999872,1
1706,70672,70346.114,-325.8859999999986,1
1707,69701,68983.317,-717.6830000000045,1
1708,70386,69159.198,-1226.801999999996,1
1709,73567,72004.37,-1562.6300000000047,1
1710,79109,76912.064,-2196.9360000000015,0
1711,82860,81955.81,-904.1900000000023,1
1712,86464,86399.375,-64.625,1
1713,89704,90147.164,443.1640000000043,1
1714,93905,94080.455,175.45500000000175,1
1715,97064,97491.88,427.88000000000466,1
1716,99906,100566.544,660.5439999999944,2
1717,103391,103626.278,235.2780000000057,1
1718,105920,106013.08,93.08000000000175,1
1719,108674,108526.557,-147.4429999999993,1
1720,109720,110178.071,458.0709999999963,1
1721,110876,111701.249,825.2489999999962,2
1722,109576,110766.754,1190.7540000000008,2
1723,109131,107886.51,-1244.4900000000052,1
1724,106382,104965.232,-1416.7679999999964,1
1725,101163,102007.377,844.3769999999931,2
1726,93750,95045.616,1295.6159999999945,2
1727,86368,87225.745,857.7449999999953,2
1728,80857,81202.008,345.00800000000163,1
1729,76484,76782.333,298.3329999999987,1
1730,74797,74138.565,-658.4349999999977,1
1731,73233,72580.666,-652.3340000000026,1
1732,73803,72588.692,-1214.3080000000045,1
1733,76367,75468.433,-898.5669999999955,1
1734,81252,80268.707,-983.2930000000051,1
1735,86306,86097.207,-208.79300000000512,1
1736,91166,90997.112,-168.8880000000063,1
1737,96324,95194.113,-1129.8870000000024,1
1738,99962,99973.443,11.442999999999302,1
1739,104998,104924.383,-73.61699999999837,1
1740,109218,109543.819,325.81900000000314,1
1741,113649,113319.156,-329.8439999999973,1
1742,115467,116219.878,752.877999999997,2
1743,117802,118498.743,696.7430000000022,2
1744,118949,119632.535,683.5350000000035,2
1745,120048,118463.205,-1584.7949999999983,1
1746,116434,114914.091,-1519.9089999999997,1
1747,112471,110179.199,-2291.8010000000068,0
1748,108733,105748.505,-2984.4949999999953,0
1749,102247,101371.041,-875.9590000000026,1
1750,94383,94308.717,-74.28299999999581,1
1751,86580,86892.443,312.4429999999993,1
1752,79539,80395.138,856.1380000000063,2
1753,75582,76017.861,435.8610000000044,1
1754,75015,73095.488,-1919.5120000000024,0
1755,72798,71400.953,-1397.047000000006,1
1756,73095,71178.347,-1916.6530000000057,0
1757,75414,73371.939,-2042.0610000000015,0
1758,80147,77536.433,-2610.5669999999955,0
1759,84768,83134.148,-1633.851999999999,1
1760,87613,87643.699,30.698999999993248,1
1761,90537,90888.262,351.26200000000244,1
1762,94425,94016.948,-408.05199999999604,1
1763,96924,96886.059,-37.94100000000617,1
1764,99953,99640.581,-312.4189999999944,1
1765,102644,102081.434,-562.5660000000062,1
1766,104501,104015.005,-485.99499999999534,1
1767,105896,105861.977,-34.02300000000105,1
1768,107004,107358.515,354.5149999999994,1
1769,107093,107419.763,326.7630000000063,1
1770,106047,105081.559,-965.4410000000062,1
1771,103865,101393.761,-2471.2390000000014,0
1772,100485,98207.518,-2277.4820000000036,0
1773,95382,94914.172,-467.82799999999406,1
1774,89055,88218.976,-836.0240000000049,1
1775,82221,81413.186,-807.8139999999985,1
1776,76324,75474.057,-849.9429999999993,1
1777,72889,71331.52,-1557.479999999996,1
1778,70419,68874.451,-1544.548999999999,1
1779,68778,67420.509,-1357.4909999999945,1
1780,68920,67625.277,-1294.7229999999981,1
1781,71636,70051.418,-1584.5819999999949,1
1782,76425,73955.071,-2469.9290000000037,0
1783,80439,78306.938,-2132.0620000000054,0
1784,82823,81920.785,-902.2149999999965,1
1785,84993,84621.001,-371.99899999999616,1
1786,87193,87148.278,-44.721999999994296,1
1787,88520,88864.891,344.89100000000326,1
1788,89804,90144.052,340.05199999999604,1
1789,91365,90658.394,-706.6059999999998,1
1790,91663,90309.902,-1353.0979999999981,1
1791,91574,89454.514,-2119.4860000000044,0
1792,90543,88902.583,-1640.4170000000013,1
1793,89875,88238.027,-1636.9729999999981,1
1794,87573,86537.739,-1035.2609999999986,1
1795,86335,84885.909,-1449.0910000000003,1
1796,84473,83467.042,-1005.9579999999987,1
1797,82366,81389.094,-976.9060000000027,1
1798,78006,76986.149,-1019.8509999999951,1
1799,73230,72150.684,-1079.3160000000062,1
1800,68369,67944.145,-424.8549999999959,1
1801,65385,65019.053,-365.9470000000001,1
1802,64431,63167.181,-1263.8190000000031,1
1803,62553,62095.076,-457.92399999999907,1
1804,62605,61766.979,-838.0210000000006,1
1805,63593,62434.25,-1158.75,1
1806,64593,63495.263,-1097.737000000001,1
1807,67084,65894.002,-1189.9980000000069,1
1808,70247,69550.587,-696.4130000000005,1
1809,72379,72402.107,23.10700000000361,1
1810,74423,74344.374,-78.62600000000384,1
1811,74708,74947.794,239.7939999999944,1
1812,75258,74875.11,-382.8899999999994,1
1813,75060,73987.306,-1072.6940000000031,1
1814,74468,73075.261,-1392.7390000000014,1
1815,73981,72556.126,-1424.8739999999962,1
1816,74169,72734.553,-1434.4470000000001,1
1817,74384,73212.467,-1171.5329999999958,1
1818,74738,73154.899,-1583.100999999995,1
1819,74794,72996.378,-1797.622000000003,0
1820,74914,73441.51,-1472.4900000000052,1
1821,74684,73267.871,-1416.1290000000008,1
1822,72084,70683.785,-1400.2149999999965,1
1823,67985,67270.026,-714.974000000002,1
1824,63934,64492.265,558.2649999999994,1
1825,61985,62057.872,72.87200000000303,1
1826,61568,60978.189,-589.8110000000015,1
1827,61081,60289.846,-791.1540000000023,1
1828,61010,60134.57,-875.4300000000003,1
1829,61537,60989.783,-547.2169999999969,1
1830,62239,61598.628,-640.372000000003,1
1831,63984,63634.919,-349.0809999999983,1
1832,67010,66758.972,-251.0280000000057,1
1833,69992,69289.729,-702.2709999999934,1
1834,71652,70731.143,-920.8570000000036,1
1835,72410,71568.184,-841.8160000000062,1
1836,72325,71709.004,-615.9959999999992,1
1837,72535,71338.019,-1196.9809999999998,1
1838,71788,70695.509,-1092.4909999999945,1
1839,71849,70271.117,-1577.8830000000016,1
1840,72232,70784.029,-1447.971000000005,1
1841,73403,71529.94,-1873.0599999999977,0
1842,73480,71624.444,-1855.5559999999969,0
1843,74594,71667.486,-2926.5139999999956,0
1844,75724,72016.181,-3707.819000000003,0
1845,75046,72247.576,-2798.423999999999,0
1846,72340,69663.295,-2676.7050000000017,0
1847,68161,66636.71,-1524.2899999999936,1
1848,64549,63553.485,-995.5149999999994,1
1849,62120,61320.895,-799.1050000000032,1
1850,60430,60126.638,-303.362000000001,1
1851,59791,59586.39,-204.61000000000058,1
1852,59884,60067.976,183.9760000000024,1
1853,60459,61051.536,592.5360000000001,1
1854,61063,61857.845,794.8450000000012,2
1855,63280,63152.949,-127.05099999999948,1
1856,65807,65169.646,-637.3539999999994,1
1857,67238,67235.245,-2.7550000000046566,1
1858,68245,68675.962,430.96199999999953,1
1859,69463,69458.282,-4.717999999993481,1
1860,70258,69726.11,-531.8899999999994,1
1861,70405,69707.162,-697.8380000000034,1
1862,70345,69845.658,-499.3420000000042,1
1863,71058,70697.221,-360.778999999995,1
1864,72478,72489.814,11.813999999998487,1
1865,74165,74625.894,460.89400000000023,1
1866,75420,75732.235,312.2350000000006,1
1867,75977,75931.839,-45.16099999999278,1
1868,77183,76164.207,-1018.7930000000051,1
1869,76424,76049.304,-374.6959999999963,1
1870,72456,72225.311,-230.6889999999985,1
1871,67918,67487.76,-430.24000000000524,1
1872,65315,63726.269,-1588.7309999999998,1
1873,62765,61428.543,-1336.4570000000022,1
1874,60503,60224.081,-278.9190000000017,1
1875,59799,59809.848,10.847999999998137,1
1876,61046,60879.689,-166.3110000000015,1
1877,64298,64218.244,-79.75600000000122,1
1878,69033,69077.231,44.23099999999977,1
1879,73193,74089.219,896.2189999999973,2
1880,76439,77145.214,706.2140000000072,2
1881,78886,79311.675,425.6750000000029,1
1882,80687,81616.392,929.3920000000071,2
1883,82785,83553.574,768.5739999999932,2
1884,85047,85451.47,404.47000000000116,1
1885,87156,87560.209,404.20900000000256,1
1886,88427,88792.734,365.73399999999674,1
1887,89960,89677.689,-282.3110000000015,1
1888,91046,91029.68,-16.320000000006985,1
1889,91696,91721.516,25.51600000000326,1
1890,91581,90919.488,-661.5120000000024,1
1891,89678,89594.472,-83.5280000000057,1
1892,89033,88771.848,-261.15200000000186,1
1893,87187,87116.867,-70.13300000000163,1
1894,81282,82062.922,780.9220000000059,2
1895,74592,75940.3,1348.300000000003,2
1896,69595,71206.062,1611.0620000000054,2
1897,66552,67787.522,1235.5219999999972,2
1898,65335,65687.403,352.4030000000057,1
1899,64654,64678.803,24.802999999999884,1
1900,65570,65247.714,-322.28600000000006,1
1901,68239,68065.735,-173.26499999999942,1
1902,72604,72416.152,-187.84799999999814,1
1903,77448,77155.64,-292.3600000000006,1
1904,80635,80678.78,43.779999999998836,1
1905,82750,83116.555,366.554999999993,1
1906,84722,85338.429,616.4290000000037,1
1907,87379,87374.135,-4.865000000005239,1
1908,89442,89708.603,266.6030000000028,1
1909,91252,91950.953,698.9529999999941,2
1910,92779,93221.191,442.19100000000617,1
1911,93428,93955.895,527.8950000000041,1
1912,95683,94274.49,-1408.5099999999948,1
1913,95711,94572.082,-1138.9180000000051,1
1914,94704,93217.959,-1486.0409999999974,1
1915,92216,91199.003,-1016.997000000003,1
1916,90314,90125.652,-188.34799999999814,1
1917,87992,88342.932,350.9320000000007,1
1918,82299,83330.386,1031.3859999999986,2
1919,76655,77434.894,779.8940000000002,2
1920,71498,72549.109,1051.1089999999967,2
1921,68319,69270.437,951.4370000000054,2
1922,67189,67256.532,67.53200000000652,1
1923,66708,66496.712,-211.28800000000047,1
1924,67404,67370.569,-33.43099999999686,1
1925,70303,70302.012,-0.9879999999975553,1
1926,75477,75219.794,-257.2060000000056,1
1927,80365,80350.351,-14.64900000000489,1
1928,84016,84409.125,393.125,1
1929,86824,87240.031,416.0310000000027,1
1930,90101,89903.971,-197.028999999995,1
1931,91869,92177.823,308.82300000000396,1
1932,93962,94506.405,544.4049999999988,1
1933,96856,96959.278,103.2780000000057,1
1934,98407,98452.505,45.50500000000466,1
1935,100117,99813.272,-303.7280000000028,1
1936,101428,100619.903,-808.0969999999943,1
1937,101636,101047.474,-588.525999999998,1
1938,100391,99959.108,-431.8920000000071,1
1939,97695,97576.273,-118.72699999999895,1
1940,95560,95574.931,14.930999999996857,1
1941,93362,93212.679,-149.32099999999627,1
1942,87130,88326.439,1196.4389999999985,2
1943,80139,82573.644,2434.6440000000002,2
1944,76884,77365.461,481.4609999999957,1
1945,72799,73840.074,1041.0739999999932,2
1946,70864,71388.724,524.724000000002,1
1947,69548,70075.007,527.0069999999978,1
1948,70734,70613.557,-120.4429999999993,1
1949,73297,73338.132,41.13199999999779,1
1950,77926,77724.23,-201.77000000000407,1
1951,83602,82995.705,-606.2949999999983,1
1952,87293,87204.814,-88.18600000000151,1
