dap,target
43.264412,37.914944
45.791885,43.751446
50.686313,87.02766
57.557929,35.906174
54.014992,41.37586
47.831008,36.999192
40.862203,32.068308
36.9835,31.123317
32.474216,34.588458
30.717959,30.748414
28.07315,24.540465
26.710289,25.177194
24.222474,28.952319
22.96561,23.776924
22.494801,22.877034
21.983974,22.445951
21.968447,20.785407
21.456318,20.21001
22.791109,21.763369
23.70389,23.384827
25.087506,23.389716
27.233692,25.088235
29.971325,29.60861
31.119459,31.023689
33.168025,30.014134
35.99314,46.394617
38.275939,31.17866
42.443058,31.137225
44.421994,38.391771
42.047107,30.210916
36.35803,30.01086
33.324159,29.855251
31.117015,28.450264
27.418105,25.980307
24.905683,25.823367
24.036193,27.200027
22.145023,23.129487
22.126169,22.78072
21.68453,21.858588
20.224556,20.576693
18.518191,20.885912
17.927546,20.070328
18.767281,20.761786
22.357481,21.563799
25.725098,23.224859
27.75495,23.593363
30.965332,25.59035
32.44866,28.275385
35.223472,55.078175
37.050848,29.268346
38.596153,32.519324
41.89122,31.510796
47.025597,36.59033
43.992526,45.574024
39.853344,41.436285
38.924431,36.470398
36.435594,36.837796
30.75539,27.675285
26.895613,26.406556
25.849886,26.391358
23.419168,23.99682
22.645107,22.88134
22.381274,22.54641
22.389513,22.516139
22.958361,24.690846
24.652802,25.357024
28.996772,24.983315
30.440386,31.509044
35.961574,31.631116
38.660354,40.61766
44.33944,34.973265
50.629206,37.722815
53.116151,51.312284
54.809788,72.554929
59.860478,78.347437
66.465927,48.974249
66.956095,35.425836
62.808736,36.619462
53.729181,34.947549
44.752726,33.592013
40.894212,34.41609
37.008868,34.356057
31.119123,26.093184
29.29693,26.757756
26.080659,24.661676
24.063095,23.483922
23.327148,22.560574
23.267789,22.399419
24.024608,24.407412
27.27569,23.670782
28.111268,23.527275
31.163329,29.193508
33.867974,29.275204
39.623152,32.075626
43.976954,37.951579
49.121188,32.789854
48.513324,33.483766
53.645899,53.647155
58.650457,55.320992
61.099612,37.555093
62.770133,61.497682
59.025984,37.618314
51.494003,37.997577
45.895912,35.412481
41.636447,34.096502
36.049298,31.350726
30.605387,27.342763
26.466503,25.30462
24.984284,24.725979
23.726479,23.315372
23.024717,23.037142
22.99995,22.646149
23.517047,23.618618
25.070963,24.135774
26.619742,25.032337
30.241993,28.62446
34.270535,37.567416
39.86205,33.760468
42.397379,36.016466
45.655072,34.52864
48.737036,40.628186
52.759905,35.422812
56.62117,47.060394
58.484328,46.06322
60.147258,36.751995
52.684426,37.538472
48.180422,35.843431
47.924747,34.906868
41.201756,38.677682
35.527304,32.723967
28.33045,26.353254
28.113628,24.605968
25.690219,24.213901
23.863221,22.830494
23.109688,22.011125
23.062588,21.942343
23.803069,23.332857
25.307883,23.567981
27.511786,23.841081
31.372488,25.786327
36.016287,32.658567
39.412025,36.60244
44.195664,74.380691
51.522406,33.658717
54.59386,37.289898
59.191291,47.140271
65.315422,57.67059
74.152448,60.738413
81.468511,42.187672
69.58148,46.903054
53.427785,45.355581
48.676112,41.903868
43.246176,42.405487
38.128047,36.0272
33.278851,30.48973
30.048241,29.332118
26.802223,27.773107
24.591358,24.451117
23.735857,23.992316
23.587918,23.682044
24.622262,24.783911
26.625923,24.516513
28.681716,29.161805
31.994394,31.888466
36.547284,35.335398
39.313841,38.552668
41.581409,35.745693
44.534697,39.5416
48.113473,55.689783
52.408524,39.750201
60.901262,41.389581
66.585319,42.026137
67.830724,41.823972
57.357098,40.773296
45.781969,37.842435
41.709823,44.906839
39.570459,42.419572
36.472493,35.062589
31.297595,29.358341
31.541992,29.470668
29.613459,28.071463
26.926141,30.128248
25.050003,26.627132
24.247411,24.563293
24.196242,24.442679
23.950385,23.729167
25.065636,25.690302
27.725431,27.380582
31.748451,30.114434
36.685296,38.97343
40.139461,36.229555
45.757329,59.65669
49.14158,53.375255
54.28405,37.276089
54.944626,35.323094
57.206674,36.56088
57.111338,36.025295
49.403787,37.272592
42.768738,42.868931
37.587853,36.998151
35.027701,30.375183
31.118044,25.742031
28.971236,26.79123
30.424694,25.378886
27.113179,29.158605
26.136318,28.441287
24.241951,24.252795
23.525057,23.816176
23.178618,23.334611
22.392295,21.76358
23.109243,22.245744
25.107209,23.001149
27.975158,24.092776
29.146084,23.878749
32.496791,26.406175
35.644256,30.650387
40.725123,46.765981
43.65799,34.143961
43.977783,34.381664
47.054148,60.11721
51.573336,54.47251
48.482955,251.917205
45.910729,35.633523
44.320395,34.311927
37.95913,34.674347
32.52872,27.354495
29.729018,24.463927
26.852466,24.298206
24.375023,24.371027
23.216498,23.531732
22.664126,22.49072
22.60023,22.163762
23.961184,23.532277
25.133976,23.813388
27.930954,23.735586
30.485283,24.721104
33.827011,32.237426
40.513474,30.376662
44.968271,34.933602
49.64455,35.798944
50.150894,37.075065
53.367344,43.047715
56.002917,57.618542
63.303368,103.470413
67.870645,88.374935
58.993577,78.932382
50.554908,45.695143
45.747459,65.566612
42.502855,40.664851
38.11479,35.74396
32.092634,26.637153
26.234658,23.209774
24.773399,23.348418
23.695241,22.388905
23.194007,21.445636
23.337386,21.896647
23.918919,22.317195
24.94159,22.951165
25.176248,22.781995
27.154662,24.114125
33.084884,26.618778
38.013068,36.436131
42.811879,33.484948
47.699958,37.499804
51.279415,37.526618
56.801552,52.871182
59.925053,71.910438
69.756766,98.626894
75.02735,67.079172
61.260638,49.088381
52.60222,37.730335
48.769186,35.888537
43.301942,36.085031
38.627197,30.393704
31.587529,29.218072
27.698955,26.113924
25.195128,25.200133
23.999304,24.087317
23.10638,22.832276
22.54916,22.433899
23.477309,23.751299
24.532039,24.071786
25.681972,24.265187
27.263485,25.094225
32.659896,29.297259
35.871361,30.06677
40.15099,37.181762
43.756771,34.611995
45.956362,41.070197
49.533094,37.281603
51.620089,47.329925
55.767987,39.122605
55.989397,45.836161
48.770592,45.195184
44.703641,40.332291
42.793813,36.365294
38.322253,33.945262
31.978152,24.975794
27.71603,25.263763
25.719282,26.817574
24.684329,27.627847
23.148016,23.266387
22.162949,22.385789
22.042299,23.176436
23.377871,24.266934
25.031481,25.019572
25.541643,26.692367
26.515913,28.591406
30.183115,25.849603
32.493853,36.440235
37.689167,33.792575
40.983518,36.89175
44.866337,42.606624
47.471156,49.440702
52.611289,45.066656
60.493289,53.117599
60.364978,43.234843
53.297021,47.830926
45.518877,52.050902
42.6348,36.507523
38.605712,41.345753
31.435011,32.859194
29.109605,27.688753
27.007392,27.408807
25.622419,28.42891
23.548489,23.89929
22.538245,22.236678
22.443833,22.427791
23.998385,24.875024
26.348487,26.3551
26.405961,25.522222
28.07021,27.58619
31.224046,29.920305
34.693058,35.381481
38.6619,41.290109
41.168301,40.649134
44.286607,48.46409
47.67792,46.800515
52.247955,45.042024
57.375042,46.917745
58.006997,49.360422
50.108329,42.244785
45.533034,41.779794
43.343013,37.322949
39.435441,36.710108
33.495303,33.113946
30.958554,28.825451
27.320684,26.425808
25.832838,28.634952
24.059673,24.654381
23.007697,22.934933
21.992673,21.394407
21.833363,21.724142
21.389555,21.222676
23.426863,21.447607
24.993385,22.561891
27.00301,23.972964
32.816191,28.650807
37.755743,39.72848
42.80695,46.195239
45.641012,39.264072
49.623704,40.999645
54.817571,37.797321
58.108087,40.751484
61.086635,39.554678
56.307447,38.167072
49.516066,34.740192
44.906851,34.441777
40.900883,30.993932
35.540692,28.556927
31.377891,28.308525
28.295676,28.101269
26.195483,27.795924
24.584701,25.301934
24.166108,24.519732
23.263763,23.554486
22.553751,23.546976
21.471789,22.579911
22.344273,22.785384
24.935124,23.585915
28.153304,24.211554
34.769908,27.217221
38.113024,38.822138
43.756316,45.316033
46.52616,78.021599
50.944704,53.980207
54.2396,60.292109
62.008728,84.951244
62.894703,67.977895
61.558871,70.591853
50.838686,50.950563
49.470548,50.705891
43.922854,52.922427
38.350092,36.999442
32.955152,36.312625
30.917784,31.986893
27.718571,29.3051
25.119588,25.416049
24.369939,24.288344
24.358964,24.186375
25.136387,26.774772
28.116033,26.307715
29.869173,26.384098
34.265422,34.942877
39.418368,37.573145
42.260106,37.236214
45.488222,45.989287
50.14257,42.273758
59.028949,53.564004
61.638751,64.013128
65.663716,59.669289
77.678881,158.800182
78.412499,65.411367
65.816515,49.482301
56.252402,47.859539
49.240584,37.011144
42.215396,35.356156
38.172182,39.59145
33.292127,31.981289
32.052549,27.909352
28.76589,25.851518
26.026784,24.90849
24.544298,23.555465
24.245004,23.436218
24.859123,24.158453
27.07276,25.080277
29.202928,25.372129
32.071037,26.063162
38.587408,35.564952
43.418535,33.256097
49.873154,44.866072
56.254601,37.399699
61.522507,41.320541
66.239822,42.530543
76.14251,54.474075
89.61461,66.913068
91.51628,80.463307
73.967124,50.28789
59.275931,42.428472
53.22089,39.758572
46.197461,54.793544
42.768336,39.22256
37.728206,32.030789
33.212502,32.94967
28.796069,30.627957
26.830772,28.062094
25.609523,26.376141
24.989542,25.949593
26.118326,27.233601
27.816654,28.748981
29.56304,29.942887
32.500806,33.988935
37.984101,34.985195
40.828976,35.551613
46.354958,39.750799
53.127098,40.374043
57.404522,47.260698
60.636048,47.81579
67.000043,50.217909
77.735293,117.521262
71.718917,70.51389
61.069165,56.304215
53.211361,44.015574
49.103544,40.823405
43.024985,46.754354
37.946324,43.095842
32.697015,32.499678
31.250297,31.92092
27.03814,31.319138
24.745835,27.182534
23.83467,26.222073
23.543022,25.232682
23.89395,26.792263
25.890325,33.281
27.804378,31.603442
30.415367,33.339502
33.518483,35.740438
38.971818,32.78482
43.673186,34.917893
47.397535,38.471763
50.185242,54.141911
53.813073,71.564895
56.898676,111.538244
61.236945,100.88619
58.780775,67.320243
49.919653,44.12781
46.697028,40.583209
43.012261,38.269919
38.712352,42.301411
33.202598,37.604453
29.754183,36.38303
31.07254,54.10863
27.255109,35.760516
24.988544,27.064649
23.960977,26.325022
24.018503,27.38052
24.917204,28.772915
26.90368,29.33927
29.973154,31.728611
31.716712,41.514027
33.883606,34.780049
37.248847,45.634055
41.410281,40.791608
43.806272,43.519817
45.133748,47.502522
47.416736,50.779979
48.37752,46.065745
52.619184,55.022215
48.390396,49.272611
44.888424,46.167327
42.236979,41.407935
40.115833,37.289583
34.819384,37.526856
29.907232,38.69953
26.616896,33.289283
28.355051,26.442753
25.723233,33.397101
24.3284,28.022908
23.194474,24.71124
22.729473,25.177954
22.094047,24.983822
21.859677,24.987937
23.371962,24.906978
25.11956,26.385415
26.162481,25.520092
28.194573,26.57242
30.361916,29.278625
31.619995,38.735634
36.294663,38.490743
39.213525,55.644634
40.878578,35.154512
45.82952,38.939483
49.489189,40.637266
45.798663,42.129127
41.836508,35.786683
39.392689,39.612362
35.133645,39.048681
29.646158,32.237614
27.465442,32.893913
25.863202,26.144754
24.908996,23.961459
23.641787,24.425911
22.933608,24.123281
22.063936,22.748175
21.038992,22.800336
20.420497,22.347253
21.087974,21.618173
24.3411,26.448754
25.952343,27.479048
26.915312,31.388612
29.273929,36.891085
32.049535,31.849864
36.589237,35.20327
37.487998,30.916916
38.748832,31.116216
39.893675,32.374703
40.944795,42.860935
40.91279,49.594948
39.11592,95.148512
39.960733,33.6648
36.748301,33.77222
30.5121,25.886306
27.921559,25.128532
25.678906,22.128246
24.040827,21.261622
23.422239,21.662378
22.437078,21.168842
22.711811,21.563034
23.870492,22.046682
25.927239,20.727997
26.187446,22.626828
28.941675,23.196485
30.776903,25.513677
35.875044,28.72867
37.670962,40.59629
39.46817,43.188881
46.61721,37.089245
48.557114,32.930328
51.465185,39.3386
53.009887,48.740922
57.661097,57.537801
52.7433,41.18193
47.211284,50.53348
44.240899,33.556748
38.001724,40.285037
31.611869,25.197183
29.343893,25.364918
24.622366,27.588601
23.570103,23.822173
22.196379,21.930792
21.529863,21.23219
21.48449,22.148319
22.974506,25.6735
23.836899,24.010477
25.892739,24.804769
26.211386,28.138888
28.76402,30.83983
31.828201,27.612923
34.538622,32.889893
39.370216,34.132032
44.674501,33.823803
46.922796,38.579913
50.104914,48.90484
54.146356,46.464361
55.58169,45.659724
51.042816,42.630654
45.884366,44.490531
43.123159,42.68
36.059273,38.403283
31.71786,34.734617
27.101651,35.822526
26.456424,27.006925
24.388518,24.252239
23.690942,23.712436
22.806208,23.410967
22.917003,23.368693
24.045473,25.040586
25.132371,25.33139
26.129752,26.704174
28.693043,31.905526
30.912312,29.360926
34.460739,29.895083
39.1203,31.773494
42.13531,36.524693
45.715377,34.177123
51.576287,39.270222
54.118457,41.261448
57.953975,43.072391
58.666774,47.867144
53.171744,50.156778
49.678082,39.948648
45.351074,41.466226
41.114581,40.171788
35.080047,34.722106
30.711129,33.250598
30.583126,29.410123
27.240558,29.697061
25.235895,25.567994
24.547304,24.902739
24.649278,24.916889
25.924954,27.612242
27.53463,28.426382
29.560372,27.280807
31.186012,28.361793
34.688276,60.033046
40.017087,34.699971
45.837609,50.255097
50.58035,36.600034
52.781765,44.952381
58.303875,43.761402
62.824107,58.547351
70.021881,62.492677
70.363908,113.479646
62.900794,82.675342
55.753204,42.549078
50.18521,39.901891
46.18419,44.590861
40.624417,40.042154
36.803639,35.882531
33.422582,29.890282
29.061804,27.307572
26.978597,26.111052
25.743429,25.497862
25.869632,25.62502
26.845724,26.123341
29.11558,26.673052
31.010939,25.939774
33.715506,26.780929
39.426767,48.597603
44.08656,40.337346
49.039793,40.406116
49.76113,42.844359
55.158498,70.717264
61.698546,54.757437
69.728998,65.208649
77.555163,74.69878
76.544887,80.654632
66.93224,70.378504
58.917663,45.016212
53.276712,57.728783
47.950399,40.11114
41.194452,36.365803
37.741977,31.713874
32.347982,32.875207
29.004313,26.717016
27.53175,26.300253
26.437405,26.195736
25.765297,24.735024
26.051282,24.74423
26.228411,24.516351
27.012733,24.711879
28.088082,26.015717
32.316218,29.448724
37.310132,37.008262
42.568733,36.500065
44.935318,38.132832
46.430619,38.126678
49.255045,41.897091
53.829066,42.695694
59.725593,37.079691
60.6879,34.87722
53.631555,35.17038
46.888565,34.918012
45.958782,32.851905
40.344599,29.157414
34.347981,27.713904
31.15844,26.125091
27.889151,25.406183
26.458447,25.787898
26.062008,24.801866
25.343449,22.682417
24.930722,22.30713
24.79543,22.3822
24.161259,13.615735
25.155939,19.876185
26.279664,21.5938
27.677021,23.839332
31.794425,26.504576
38.213351,34.124188
41.256057,38.586422
45.502451,36.146407
49.014321,49.31497
55.223145,39.458219
63.661636,42.929157
66.889714,68.536
61.897719,118.120588
50.632783,42.590674
47.677181,35.383037
42.135112,34.625766
38.788501,29.603183
32.296009,27.786582
28.74791,25.846374
27.177386,25.001817
25.158236,23.125318
24.780426,20.880195
24.841589,21.840466
26.158142,24.205956
27.176483,25.745966
28.701337,26.411092
31.443329,27.84633
35.070642,30.580306
40.266898,32.94405
46.272335,35.918009
49.691368,41.756462
58.271874,51.682536
59.990055,55.263217
68.502083,45.77083
73.448944,55.836583
76.542504,52.134427
65.325823,46.25382
52.748727,34.481434
47.292966,47.499657
41.267435,35.881901
38.733937,31.645364
33.430576,29.167203
30.598035,27.622522
27.928699,27.940844
26.511151,26.338918
25.444197,25.49975
25.441186,25.480135
26.582459,28.359591
28.262261,29.832331
29.836617,28.938773
32.356252,30.431306
37.247428,32.840537
40.875668,38.076888
46.368426,55.37828
53.440952,75.591001
58.239172,46.733776
64.189966,47.210771
68.018719,78.985392
76.626411,90.139348
77.386436,51.394442
64.154798,39.79486
53.834691,40.429901
50.05274,43.360835
42.96872,37.503917
40.470234,32.628222
35.21918,30.052144
33.542317,29.681722
31.934557,26.025679
29.150136,25.159592
27.423119,22.112014
27.480668,22.288336
29.618288,25.057832
32.010219,26.819664
32.574025,29.861869
35.005513,32.845038
38.614421,34.394486
42.069502,37.760022
47.760515,36.895346
54.967127,40.099912
60.636882,42.494529
69.543161,49.403735
79.774174,65.615003
92.447395,51.899602
89.659485,45.257634
74.837443,42.547473
61.833845,41.873294
52.806094,37.82433
44.772399,36.924106
41.706972,30.718158
37.851912,29.708153
34.841456,26.881756
31.932377,25.739684
28.345142,24.31888
27.243371,22.817502
27.187245,22.475087
28.463229,25.374468
31.261956,26.210039
33.354821,27.269248
34.943785,27.904797
40.159944,32.936267
46.667959,34.564148
51.635658,37.546446
58.259382,42.373061
68.412212,43.265295
85.796375,52.479247
105.083977,88.902923
118.6115,87.533013
112.612741,86.78784
94.156409,75.655784
66.99526,48.972652
55.790514,47.136227
51.650901,39.505412
44.29484,35.696159
39.528408,32.491806
35.16258,34.295606
33.038959,32.850906
29.945273,29.66844
28.378009,27.602606
27.832022,26.80984
29.643161,28.487439
31.175752,30.591569
33.28539,34.784675
36.610824,34.681831
39.952424,37.332525
42.878022,38.953739
49.289145,65.521961
54.266162,47.980667
60.85672,58.058355
67.956006,79.718368
78.18672,73.7482
83.91832,51.983206
75.277836,55.043699
65.223154,41.406803
52.068271,43.87519
45.88082,47.569457
41.448858,42.466191
37.843959,33.939691
33.690274,32.413498
34.003008,35.514749
31.531465,31.316204
29.086389,29.997282
27.39905,28.196276
26.344848,26.542491
26.181637,26.448707
25.88262,26.207779
26.320041,26.065143
28.50544,28.968174
32.136118,33.300645
35.494199,37.657701
40.587683,33.887232
43.404707,37.077218
45.409672,38.198808
49.519474,52.505524
54.426663,59.741704
58.47414,171.49118
52.400704,64.366615
44.78532,52.832711
39.642667,46.378217
38.024214,40.831295
34.085014,39.362208
31.468972,31.316155
28.251647,31.025433
27.623383,28.995246
25.70871,27.451692
25.004462,27.17726
24.628262,25.567006
23.906232,24.45689
23.908992,23.954585
23.236316,23.111114
23.762299,23.197526
24.65101,24.221746
25.894219,24.537384
26.960793,25.153269
29.517759,25.972688
32.380071,29.986044
33.091669,33.160921
34.696931,35.465414
35.105143,36.104887
37.401778,39.882596
39.475677,41.922337
37.116219,38.420808
35.745649,37.702667
35.29086,36.863929
32.94765,34.787512
28.10792,29.540355
26.834041,32.17028
26.685706,32.667802
25.51966,27.534557
24.737975,25.64095
24.345431,25.548997
24.525007,26.376067
25.435466,28.664966
26.639212,30.348176
29.217506,35.224485
31.006654,35.053779
33.223685,35.165523
35.27688,34.231502
36.799928,36.608738
38.82748,38.597325
41.386837,38.430866
43.235829,36.565613
45.086118,38.65191
49.041639,39.691208
48.995622,51.393371
43.621286,45.130373
43.373094,39.600555
42.476914,40.264418
37.08,35.484762
33.533317,34.294715
29.415397,33.344309
30.264102,28.110349
27.694125,29.555078
25.841183,27.049262
25.194386,25.646304
25.214834,25.914654
26.657324,32.730741
29.730894,35.352938
31.187407,33.217499
32.043614,36.113518
34.507046,40.970819
37.481922,63.958658
41.594789,64.916183
43.411328,41.025682
48.871482,72.146735
48.963598,42.347073
54.43106,58.72491
63.902143,53.01951
60.259064,52.927857
51.920887,41.544074
49.785691,41.646335
47.807911,44.613256
39.42895,42.301048
36.400238,43.508481
33.4286,43.157101
32.858983,52.818325
29.519599,32.886247
26.768935,32.298884
25.801894,29.819522
26.032363,31.482568
27.95107,43.885795
32.092526,34.241019
33.828065,37.064665
34.845873,41.56588
37.671051,46.517138
39.859594,54.91593
41.550677,53.669217
44.926505,65.961088
49.492347,57.844476
52.265308,53.388816
57.370402,60.404434
65.919846,57.088281
64.610757,77.599298
54.435534,47.171534
50.108098,42.573919
47.069523,47.927731
39.154778,43.602202
36.750658,39.141743
33.371843,40.274913
33.334086,47.966394
30.688871,40.307631
27.942928,31.430902
27.027664,28.469608
27.024567,29.075843
29.138127,36.761098
32.868996,35.326229
35.167702,36.338609
36.553276,37.293194
39.812925,41.821479
42.448461,85.681698
47.200246,42.60807
51.230525,48.659398
64.452745,74.128751
68.231578,63.699024
74.603907,73.003988
86.375757,167.1241
77.040915,254.020184
62.878924,165.992186
56.728471,67.613871
50.633501,43.297268
44.475488,38.31277
38.549773,34.70003
35.074574,35.263032
35.874958,37.907456
32.986476,39.774238
29.75518,31.331506
27.976448,29.484148
27.984698,29.47568
30.633136,32.624287
33.266613,38.727107
35.130707,35.844897
36.91656,38.690891
39.747527,36.446032
41.650772,39.728899
46.767345,39.727055
50.661115,40.641723
53.887672,50.484138
56.001527,74.311791
61.686128,89.913913
66.642183,441.509776
63.137525,144.804667
56.760579,119.855103
53.95062,46.068996
46.508904,42.684858
39.952204,38.280917
37.017809,36.790832
34.267458,36.06566
32.850094,41.345124
29.010775,31.742813
27.073876,25.966379
25.630678,25.402828
25.029416,25.520859
25.031475,25.73699
25.230565,25.775039
26.718618,25.723088
29.72401,29.62515
33.719017,43.047236
37.74607,39.576375
40.252878,105.66558
44.364042,77.260168
48.233634,41.125771
49.70667,42.662244
53.82307,44.129008
63.963116,54.310233
62.660255,48.855885
53.514415,131.317543
46.834512,43.857234
44.108323,41.642335
40.25938,36.731294
36.548624,43.46152
34.05086,38.117386
32.092313,33.164362
29.059624,29.527935
27.303301,28.82217
26.10398,26.151009
25.552347,25.822118
25.393366,25.537075
25.176136,24.646164
25.420553,22.329985
27.256935,22.986464
30.370851,25.966985
36.123129,32.203485
39.198851,39.429763
43.347192,40.615176
49.293863,39.092218
53.450655,38.501926
61.744457,40.71318
67.142148,40.180166
68.45602,48.83565
61.210062,47.581531
50.36393,45.000792
47.896562,58.495212
41.36933,37.731117
36.849011,33.859656
32.114403,32.590545
28.93323,29.91565
26.725692,26.567103
25.43523,25.308201
24.856493,24.986738
24.994891,25.462738
26.044141,27.058803
28.724663,28.563028
32.024894,29.485093
35.034825,33.303277
39.409679,38.475853
43.845585,48.409323
51.39145,127.432273
59.250975,51.374734
64.709522,110.574692
68.059176,71.36497
81.384806,95.334187
89.16835,213.395529
90.278899,259.587909
78.864275,149.388823
63.202053,67.19092
58.20509,52.159477
48.655212,48.67905
41.496562,35.941586
35.398459,33.286944
32.75298,31.745844
30.48159,30.427549
26.884126,26.222183
25.828558,25.002261
25.720913,25.195696
26.78203,27.187305
30.940263,30.65247
32.321218,31.192995
35.809088,35.297792
40.614572,52.533509
44.576821,151.933931
53.367674,118.181466
60.26455,61.368863
63.645195,86.102617
70.658132,74.041868
88.262977,172.562482
102.413093,243.92306
100.571279,315.466578
83.490461,109.779945
63.791621,52.150161
60.204148,52.518235
47.48334,45.692956
42.341301,42.999184
36.210077,36.351267
36.09403,35.853215
32.573627,28.850692
29.614574,29.059295
27.58881,27.213354
27.356712,26.932868
29.116927,28.187394
32.740763,30.999501
38.746851,32.349963
40.285386,34.150074
46.949468,33.688754
57.991897,48.883197
66.612717,43.803929
79.736352,47.502783
94.933416,50.700894
114.884431,65.610676
145.38307,61.596399
158.815488,76.58628
153.90385,57.93718
127.697939,51.585857
82.21861,53.084354
76.763455,44.685372
55.799711,36.638977
48.15188,32.838108
39.553553,30.671694
,33.605181
,31.31937
,27.33275
,26.625379
,26.257871
,28.205998
,34.201531
,31.962463
,35.412153
,39.390736
,37.026754
,60.71934
,62.605784
,52.659391
,78.890266
,107.721313
,106.735164
,67.169555
,57.437196
,49.462348
,48.823059
,43.579881
,39.820374
,40.668622
,34.812906
,32.357559
,29.229861
,27.31894
,27.321461
,31.380988
,36.814447
,39.207621
,42.708769
,40.337713
,45.694642
,60.000026
,65.682979
,56.824294
,114.824146
,75.324258
,78.002604
,65.492622
,51.57694
,59.7932
,55.663729
,45.011887
,44.916341
,39.031233
,38.408925
,35.016378
,36.070955
,29.448321
,29.758012
,30.529925
,32.351884
,29.719378
,37.386394
,41.888953
,41.784564
,64.135951
,72.116252
,100.453771
,76.862749
,68.309163
,56.764795
,102.876959
,59.088233
,63.14351
,63.07468
,59.131593
,50.603338
,42.568034
,34.733023
,31.859143
,29.959699
,29.715281
,28.358999
,27.750365
,27.697699
,26.978421
,28.17908
,34.911378
,35.352802
,61.078026
,45.587497
,43.54074
,42.651139
,46.855939
,45.770477
,69.33479
,284.564535
,68.160893
,51.863779
,44.227551
,42.589937
,34.848692
,33.424903
,29.665195
,28.532296
,27.425992
,27.667164
,30.365597
,36.837959
,35.10854
,39.87775
,40.560154
,42.807511
,44.88683
,51.414646
,51.864537
,67.9899
,86.830694
,59.995742
,68.269166
,55.706437
,48.340747
,47.256766
,47.988685
,40.414892
,32.753573
,31.9975
,30.843333
,29.400833
,27.59
,27.595833
,30.534167
,36.695833
,34.7975
,34.400833
,37.334167
,38.150833
,39.631667
,45.62
,43.273333
,43.3425
,44.804167
,43.210833
,41.2175
,41.545833
,55.145833
,46.698333
,34.8625
,33.980833
,30.349167
,29.990909
,30.089167
,29.439167
