dap,target,error,class,class2
79056,78408.893,-647.107,1,1
74556,74230.736,-325.264,1,1
71653,71619.121,-33.879,1,1
70068,70256.863,188.863,0,0
70243,70470.548,227.548,0,0
72193,72431.142,238.142,1,1
76962,76202.152,-759.848,1,1
82089,81373.49,-715.51,1,1
86883,86135.483,-747.517,1,1
91010,89697.042,-1312.958,1,1
94982,93169.08,-1812.92,1,1
98737,96439.27,-2297.73,1,1
101314,99634.675,-1679.325,1,1
104755,102746.28,-2008.72,1,1
107423,105606.529,-1816.471,1,1
109709,107695.284,-2013.716,1,1
111617,109612.228,-2004.772,1,1
112441,110073.879,-2367.121,1,1
109711,108473.824,-1237.176,1,1
106228,105506.492,-721.508,1,1
102615,102317.25,-297.75,1,1
100028,100331.509,303.509,1,1
94005,95708.844,1703.844,1,1
87212,89552.729,2340.729,1,1
83201,84091.068,890.068,1,1
78364,79643.159,1279.159,1,1
75156,76888.683,1732.683,1,1
72934,74923.221,1989.221,1,1
71955,74041.875,2086.875,1,1
72133,74574.667,2441.667,1,1
75756,75738.077,-17.923,1,1
79331,79368.514,37.514,1,1
85120,85245.593,125.593,1,1
91545,91503.432,-41.568,1,1
97649,97772.174,123.174,1,1
103341,102832.694,-508.306,1,1
107823,107090.828,-732.172,1,1
111373,109826.71,-1546.29,1,1
114418,112333.247,-2084.753,2,2
116867,114600.117,-2266.883,2,2
118840,116499.121,-2340.879,2,2
119985,117623.482,-2361.518,2,2
117317,116878.626,-438.374,2,2
113895,113760.373,-134.627,2,2
110574,109717.758,-856.242,1,1
107776,106925.256,-850.744,1,1
102556,101750.954,-805.046,1,1
95818,95026.825,-791.175,1,1
88045,88807.139,762.139,1,1
83048,83318.005,270.005,1,1
79406,79586.295,180.295,1,1
76812,77193.381,381.381,1,1
75355,75781.388,426.388,1,1
74794,75392.207,598.207,1,1
76583,75302.07,-1280.93,1,1
78767,78996.214,229.214,1,1
84879,85720.934,841.934,1,1
92129,93612.893,1483.893,1,1
101153,101076.099,-76.901,1,1
107872,107804.041,-67.959,1,1
114181,113229.519,-951.481,2,2
118460,117570.259,-889.741,2,2
121819,120899.817,-919.183,2,2
124738,123847.262,-890.738,2,2
126835,126529.116,-305.884,2,2
128032,128036.007,4.007,2,2
127221,127865.618,644.618,2,2
123238,124855.92,1617.92,2,2
118658,119886.346,1228.346,2,2
114468,116178.591,1710.591,2,2
107185,109456.359,2271.359,1,1
98885,101466.913,2581.913,1,1
92853,94440.651,1587.651,1,1
87950,89062.095,1112.095,1,1
84454,85595.874,1141.874,1,1
82553,83426.63,873.63,1,1
82519,83094.611,575.611,1,1
84697,85238.502,541.502,1,1
89844,89446.84,-397.16,1,1
96075,97031.181,956.181,1,1
103502,104885.327,1383.327,1,1
110881,112757.924,1876.924,2,2
118505,120463.033,1958.033,2,2
125621,127572.368,1951.368,2,2
133329,133300.661,-28.339,2,2
137602,137349.628,-252.372,2,2
140308,139711.236,-596.764,2,2
142217,140673.922,-1543.078,2,2
143153,140919.717,-2233.283,2,2
142865,141069.32,-1795.68,2,2
140294,140581.293,287.293,2,2
135347,137730.775,2383.775,2,2
130412,132185.353,1773.353,2,2
124736,127374.47,2638.47,2,2
116074,119025.127,2951.127,2,2
106797,109750.489,2953.489,1,1
98723,101623.175,2900.175,1,1
93118,95588.516,2470.516,1,1
88935,91262.832,2327.832,1,1
86403,88212.034,1809.034,1,1
85921,87312.069,1391.069,1,1
88409,89140.158,731.158,1,1
95463,93175.193,-2287.807,1,1
101990,100808.998,-1181.002,1,1
109052,109317.631,265.631,1,1
116366,117240.165,874.165,2,2
123887,125004.95,1117.95,2,2
131145,131562.528,417.528,2,2
138070,137195.426,-874.574,2,2
142292,141948.502,-343.498,2,2
145048,144874.046,-173.954,2,2
146756,146182.487,-573.513,2,2
147585,146844.786,-740.214,2,2
147047,146452.871,-594.129,2,2
144643,144913.354,270.354,2,2
139825,140804.064,979.064,2,2
134337,134908.558,571.558,2,2
128726,129611.944,885.944,2,2
119458,121087.807,1629.807,2,2
109850,111857.047,2007.047,2,2
102602,103724.801,1122.801,1,1
96339,97651.302,1312.302,1,1
92035,93101.458,1066.458,1,1
89709,90206.059,497.059,1,1
89232,89322.929,90.929,1,1
91737,90763.348,-973.652,1,1
96538,94874.225,-1663.775,1,1
102990,102146.434,-843.566,1,1
110706,109447.757,-1258.243,1,1
116953,116311.933,-641.067,2,2
124015,122940.62,-1074.38,2,2
130354,129089.096,-1264.904,2,2
136047,134376,-1671,2,2
139952,137601.269,-2350.731,2,2
142458,138388.351,-4069.649,2,2
143309,138391.215,-4917.785,2,2
143627,138943.398,-4683.602,2,2
142777,138697.095,-4079.905,2,2
140087,137263.753,-2823.247,2,2
135295,132874.94,-2420.06,2,2
130734,127107.958,-3626.042,2,2
125666,121368.032,-4297.968,2,2
117493,113243.66,-4249.34,2,2
107658,104535.092,-3122.908,1,1
99662,97317.155,-2344.845,1,1
94329,91854.619,-2474.381,1,1
90476,87813.186,-2662.814,1,1
88203,85434.729,-2768.271,1,1
86028,84823.546,-1204.454,1,1
88111,86670.528,-1440.472,1,1
92268,90426.937,-1841.063,1,1
97310,96055.686,-1254.314,1,1
101908,101264.088,-643.912,1,1
106962,106543.927,-418.073,1,1
110926,110959.478,33.478,2,2
115513,114920.732,-592.268,2,2
118713,117311.942,-1401.058,2,2
120994,118329.708,-2664.292,2,2
119826,118290.717,-1535.283,2,2
119764,117160.725,-2603.275,2,2
117007,116273.463,-733.537,2,2
114970,115189.193,219.193,2,2
113475,112617.423,-857.577,2,2
110117,108929.019,-1187.981,1,1
106560,105488.448,-1071.552,1,1
102618,101638.002,-979.998,1,1
96926,95928.804,-997.196,1,1
90719,89255.342,-1463.658,1,1
83124,83277.291,153.291,1,1
78732,78919.021,187.021,1,1
77015,76160.088,-854.912,1,1
75356,74403.41,-952.59,1,1
75454,74326.967,-1127.033,1,1
77490,76169.103,-1320.897,1,1
81936,79367.971,-2568.029,1,1
86374,83744.085,-2629.915,1,1
90388,88025.382,-2362.618,1,1
92550,90971.874,-1578.126,1,1
94803,93712.694,-1090.306,1,1
96856,95812.162,-1043.838,1,1
98488,97799.548,-688.452,1,1
100015,99914.661,-100.339,1,1
101088,101388.47,300.47,1,1
102161,102196.052,35.052,1,1
102636,103206.676,570.676,1,1
102660,103248.489,588.489,1,1
101216,101436.094,220.094,1,1
98697,97696.44,-1000.56,1,1
95745,93254.83,-2490.17,1,1
92961,90416.17,-2544.83,1,1
88376,85639.221,-2736.779,1,1
82122,79488.862,-2633.138,1,1
75683,73902.436,-1780.564,1,1
71441,69697.577,-1743.423,0,0
68651,66878.32,-1772.68,0,0
66818,65052.5,-1765.5,0,0
66128,64123.014,-2004.986,0,0
66423,64332.241,-2090.759,0,0
67327,64282.397,-3044.603,0,0
70271,66814.506,-3456.494,0,0
74590,70796.11,-3793.89,0,0
78884,74866.036,-4017.964,1,1
82506,78442.953,-4063.047,1,1
85456,81729.88,-3726.12,1,1
87821,84503.899,-3317.101,1,1
89840,86709.678,-3130.322,1,1
91590,89323.676,-2266.324,1,1
93597,91658.532,-1938.468,1,1
95677,93745.675,-1931.325,1,1
97357,95197.408,-2159.592,1,1
97247,94901.295,-2345.705,1,1
95238,92583.795,-2654.205,1,1
92446,89627.933,-2818.067,1,1
90548,87458.119,-3089.881,1,1
86190,83978.537,-2211.463,1,1
80523,79288.016,-1234.984,1,1
75616,74166.899,-1449.101,1,1
71404,70167.868,-1236.132,0,0
68556,67185.652,-1370.348,0,0
66636,65179.952,-1456.048,0,0
65609,64207.14,-1401.86,0,0
65388,63729.734,-1658.266,0,0
65366,63540.374,-1825.626,0,0
67986,65818.801,-2167.199,0,0
73152,70595.732,-2556.268,0,0
79034,76361.657,-2672.343,1,1
84673,82542.021,-2130.979,1,1
90027,88770.883,-1256.117,1,1
94950,94385.038,-564.962,1,1
98910,98988.947,78.947,1,1
102275,102274.155,-0.845,1,1
105542,105403.129,-138.871,1,1
108706,108051.844,-654.156,1,1
111054,109543.911,-1510.089,1,1
111122,108876.48,-2245.52,1,1
108827,105746.222,-3080.778,1,1
105214,100966.437,-4247.563,1,1
102416,96856.671,-5559.329,1,1
96739,92824.06,-3914.94,1,1
89541,88241.061,-1299.939,1,1
83758,82947.902,-810.098,1,1
78753,77530.912,-1222.088,1,1
75216,73872.196,-1343.804,1,1
72739,71411.549,-1327.451,1,1
71286,70404.296,-881.704,0,0
70682,70658.469,-23.531,0,0
70504,71197.09,693.09,1,1
73497,74567.549,1070.549,1,1
79923,80740.356,817.356,1,1
87582,88615.468,1033.468,1,1
95250,97163.538,1913.538,1,1
102414,105304.524,2890.524,1,1
108716,112204.505,3488.505,2,2
113542,117322.022,3780.022,2,2
117419,121385.418,3966.418,2,2
120772,125363.298,4591.298,2,2
123762,128697.887,4935.887,2,2
125460,130796.543,5336.543,2,2
124827,129833.631,5006.631,2,2
121578,126450.938,4872.938,2,2
117059,121621.435,4562.435,2,2
113482,117227.646,3745.646,2,2
106815,109933.945,3118.945,1,1
98792,101406.144,2614.144,1,1
94321,93965.699,-355.301,1,1
88734,88536.447,-197.553,1,1
84837,84594.485,-242.515,1,1
82444,82092.903,-351.097,1,1
82030,81642.494,-387.506,1,1
84014,83862.972,-151.028,1,1
88231,87925.724,-305.276,1,1
94796,94628.355,-167.645,1,1
102322,102480.382,158.382,1,1
110096,110616.056,520.056,2,2
118082,119265.405,1183.405,2,2
125626,127527.608,1901.608,2,2
132179,134322.828,2143.828,2,2
137076,139636.727,2560.727,2,2
140025,142797.145,2772.145,2,2
142179,144794.375,2615.375,2,2
143190,146037.187,2847.187,2,2
143009,145922.096,2913.096,2,2
140685,143120.982,2435.982,2,2
135531,138719.488,3188.488,2,2
129750,132874.98,3124.98,2,2
124611,127495.852,2884.852,2,2
116145,119105.757,2960.757,2,2
106961,109726.515,2765.515,1,1
98028,101591.18,3563.18,1,1
92149,95179.228,3030.228,1,1
88071,90609.728,2538.728,1,1
85543,87346.371,1803.371,1,1
87767,86341.812,-1425.188,1,1
89255,87830.158,-1424.842,1,1
93606,91578.065,-2027.935,1,1
99150,97807.416,-1342.584,1,1
106086,105596.845,-489.155,1,1
114017,113840.435,-176.565,2,2
121998,122574.883,576.883,2,2
129689,130501.904,812.904,2,2
135844,136484.021,640.021,2,2
140405,140933.334,528.334,2,2
142849,142689.099,-159.901,2,2
143925,142306.532,-1618.468,2,2
144422,141184.819,-3237.181,2,2
143323,140212.655,-3110.345,2,2
140680,137180.561,-3499.439,2,2
135483,131872.701,-3610.299,2,2
129570,126876.958,-2693.042,2,2
124055,122255.764,-1799.236,2,2
115773,114078.66,-1694.34,2,2
106667,105428.448,-1238.552,1,1
98579,98003.881,-575.119,1,1
92984,92422.138,-561.862,1,1
89118,88494.026,-623.974,1,1
86574,85736.17,-837.83,1,1
85868,85295.443,-572.557,1,1
87989,87357.13,-631.87,1,1
91983,91102.804,-880.196,1,1
97572,96231.007,-1340.993,1,1
102906,100962.65,-1943.35,1,1
107986,105574.197,-2411.803,1,1
111481,110148.079,-1332.921,2,2
116194,114168.56,-2025.44,2,2
120174,117866.606,-2307.394,2,2
123222,120620.78,-2601.22,2,2
124582,121140.223,-3441.777,2,2
124754,119604.838,-5149.162,2,2
124402,119017.877,-5384.123,2,2
123292,118128.692,-5163.308,2,2
120560,115123.823,-5436.177,2,2
116560,111526.579,-5033.421,2,2
112427,108115.502,-4311.498,1,1
108329,104985.015,-3343.985,1,1
101878,99181.379,-2696.621,1,1
94494,92382.826,-2111.174,1,1
87761,86410.189,-1350.811,1,1
83025,82226.982,-798.018,1,1
79946,79354.608,-591.392,1,1
78088,77689.293,-398.707,1,1
78108,77623.908,-484.092,1,1
80413,79865.008,-547.992,1,1
84748,83394.58,-1353.42,1,1
90209,88407.976,-1801.024,1,1
95317,93154.826,-2162.174,1,1
99976,97552.665,-2423.335,1,1
104668,102142.437,-2525.563,1,1
108888,106704.661,-2183.339,1,1
112647,111007.559,-1639.441,2,2
115744,114779.297,-964.703,2,2
117861,117701.378,-159.622,2,2
119021,119780.503,759.503,2,2
119738,120130.448,392.448,2,2
119218,119552.909,334.909,2,2
116584,116621.922,37.922,2,2
112604,111924.686,-679.314,2,2
108116,106948.088,-1167.912,1,1
104440,103438.177,-1001.823,1,1
98622,97525.988,-1096.012,1,1
91660,90494.563,-1165.437,1,1
83694,84152.006,458.006,1,1
78848,79183.666,335.666,1,1
75432,75846.153,414.153,1,1
73111,73292.416,181.416,1,1
71970,71999.846,29.846,1,1
71988,71920.224,-67.776,1,1
72503,72624.28,121.28,1,1
75751,75644.522,-106.478,1,1
80857,80564.007,-292.993,1,1
86025,85689.335,-335.665,1,1
90642,90272.862,-369.138,1,1
94491,94208.29,-282.71,1,1
97491,97280.549,-210.451,1,1
99770,99758.301,-11.699,1,1
101503,101648.076,145.076,1,1
103198,103410.48,212.48,1,1
104809,105225.606,416.606,1,1
105563,106478.049,915.049,1,1
104575,105076.949,501.949,1,1
101812,101606.511,-205.489,1,1
98250,98753.375,503.375,1,1
95651,96807.346,1156.346,1,1
90952,92205.25,1253.25,1,1
85031,86725.132,1694.132,1,1
80125,81368.592,1243.592,1,1
75807,77412.683,1605.683,1,1
72812,74281.602,1469.602,1,1
70724,72413.072,1689.072,1,1
69597,71394.731,1797.731,1,1
69280,71362.104,2082.104,1,1
69305,71644.102,2339.102,1,1
72019,73899.553,1880.553,1,1
77305,78643.967,1338.967,1,1
83163,84189.833,1026.833,1,1
88575,89870.82,1295.82,1,1
93500,94968.36,1468.36,1,1
97692,99295.38,1603.38,1,1
100972,102864.769,1892.769,1,1
103399,105741.494,2342.494,1,1
105604,108262.587,2658.587,1,1
107735,110117.89,2382.89,2,2
109256,111645.471,2389.471,2,2
108794,111411.794,2617.794,2,2
106502,109207.366,2705.366,1,1
103172,106622.849,3450.849,1,1
100423,104778.183,4355.183,1,1
95057,99548.107,4491.107,1,1
88485,93460.953,4975.953,1,1
84098,88030.43,3932.43,1,1
79778,84060.964,4282.964,1,1
77008,80989.368,3981.368,1,1
75518,79535.274,4017.274,1,1
75791,80022.304,4231.304,1,1
78450,82892.946,4442.946,1,1
82971,87842.308,4871.308,1,1
89258,93952.018,4694.018,1,1
95655,100068.766,4413.766,1,1
101717,105746.592,4029.592,1,1
107797,111403.727,3606.727,2,2
113268,117437.105,4169.105,2,2
118027,122509.442,4482.442,2,2
121860,127018.016,5158.016,2,2
124062,130253.343,6191.343,2,2
125684,131782.773,6098.773,2,2
126865,131641.279,4776.279,2,2
127231,130661.909,3430.909,2,2
125646,128242.943,2596.943,2,2
122125,123908.172,1783.172,2,2
117731,119630.53,1899.53,2,2
113587,115775.465,2188.465,2,2
106329,108928.517,2599.517,1,1
98102,101003.489,2901.489,1,1
91702,94227.201,2525.201,1,1
86440,89115.244,2675.244,1,1
82852,85732.63,2880.63,1,1
80706,83607.15,2901.15,1,1
80481,83407.389,2926.389,1,1
82925,85827.744,2902.744,1,1
87448,90051.085,2603.085,1,1
93733,95839.055,2106.055,1,1
100125,101718.215,1593.215,1,1
106300,106816.123,516.123,1,1
112580,111987.96,-592.04,2,2
118487,116323.303,-2163.697,2,2
123564,120261.315,-3302.685,2,2
127696,124020.671,-3675.329,2,2
130312,126505.5,-3806.5,2,2
129186,127914.191,-1271.809,2,2
131054,128785.51,-2268.49,2,2
130711,128810.066,-1900.934,2,2
128079,127168.536,-910.464,2,2
124493,123630.583,-862.417,2,2
120238,119655.137,-582.863,2,2
115989,115712.344,-276.656,2,2
109493,108632.13,-860.87,1,1
101431,101052.873,-378.127,1,1
93695,94042.891,347.891,1,1
88420,89060.074,640.074,1,1
85717,85651.555,-65.445,1,1
84002,83527.416,-474.584,1,1
83715,83155.019,-559.981,1,1
86203,85395.877,-807.123,1,1
90564,89471.204,-1092.796,1,1
95887,95240.349,-646.651,1,1
101935,101576.338,-358.662,1,1
107851,107740.996,-110.004,1,1
114370,114163.526,-206.474,2,2
120548,120051.368,-496.632,2,2
126078,125546.864,-531.136,2,2
130719,130768.637,49.637,2,2
133835,133935.907,100.907,2,2
136476,135773.623,-702.377,2,2
136990,135902.827,-1087.173,2,2
136472,134657.398,-1814.602,2,2
133651,131896.645,-1754.355,2,2
128181,127631.51,-549.49,2,2
123723,122699.803,-1023.197,2,2
117995,118615.69,620.69,2,2
110684,111057.521,373.521,2,2
102369,102704.823,335.823,1,1
94690,95373.17,683.17,1,1
89420,89960.486,540.486,1,1
86352,85972.626,-379.374,1,1
84236,83661.463,-574.537,1,1
83811,83039.733,-771.267,1,1
85242,85135.421,-106.579,1,1
89615,89097.918,-517.082,1,1
95876,95095.456,-780.544,1,1
102350,101598.198,-751.802,1,1
108486,108124.088,-361.912,1,1
114950,115264.056,314.056,2,2
121606,121932.182,326.182,2,2
127254,127666.508,412.508,2,2
132385,132221.743,-163.257,2,2
135653,134926.604,-726.396,2,2
137829,136830.704,-998.296,2,2
139011,138029.471,-981.529,2,2
138710,137947.695,-762.305,2,2
136515,136234.158,-280.842,2,2
131963,131919.529,-43.471,2,2
127276,126730.657,-545.343,2,2
121514,122324.895,810.895,2,2
113497,114564.354,1067.354,2,2
105147,106006.261,859.261,1,1
97193,98508.564,1315.564,1,1
91747,92940.761,1193.761,1,1
89139,88919.346,-219.654,1,1
86509,86284.198,-224.802,1,1
86078,85773.939,-304.061,1,1
87908,87621.508,-286.492,1,1
91797,91070.971,-726.029,1,1
97587,97001.335,-585.665,1,1
104134,103855.266,-278.734,1,1
110767,110645.34,-121.66,2,2
117193,117054.644,-138.356,2,2
123693,123035.505,-657.495,2,2
128702,128321.017,-380.983,2,2
132023,132289.017,266.017,2,2
134269,134181.197,-87.803,2,2
136137,134191.371,-1945.629,2,2
136120,133623.519,-2496.481,2,2
134472,132419.954,-2052.046,2,2
130516,129669.588,-846.412,2,2
125551,124802.001,-748.999,2,2
120367,120266.966,-100.034,2,2
116696,116426.485,-269.515,2,2
110077,109870.655,-206.345,1,1
102724,102292.358,-431.642,1,1
96355,95491.354,-863.646,1,1
90711,90314.342,-396.658,1,1
86667,86602.8,-64.2,1,1
84008,83867.527,-140.473,1,1
82306,82260.925,-45.075,1,1
82371,82139.696,-231.304,1,1
82509,82884.132,375.132,1,1
85958,86715.09,757.09,1,1
92570,93343.8,773.8,1,1
100196,100350.056,154.056,1,1
107363,107512.741,149.741,1,1
112770,113761.146,991.146,2,2
118049,118644.412,595.412,2,2
121824,121562.682,-261.318,2,2
124049,122296.389,-1752.611,2,2
125127,121238.722,-3888.278,2,2
123770,120637.11,-3132.89,2,2
121095,119923.265,-1171.735,2,2
118336,117627.537,-708.463,2,2
114295,113529.319,-765.681,2,2
111243,109002.302,-2240.698,1,1
108114,104676.47,-3437.53,1,1
100852,98844.103,-2007.897,1,1
93938,92499.816,-1438.184,1,1
87781,86681.503,-1099.497,1,1
82824,81807.322,-1016.678,1,1
78562,78572.571,10.571,1,1
76424,76114.981,-309.019,1,1
74871,75027.218,156.218,1,1
74703,74698.486,-4.514,1,1
74600,74518.243,-81.757,1,1
77788,76813.415,-974.585,1,1
83524,81658.529,-1865.471,1,1
89799,87319.135,-2479.865,1,1
94613,92758.78,-1854.22,1,1
99969,97616.091,-2352.909,1,1
104845,102138.585,-2706.415,1,1
107703,105382.746,-2320.254,1,1
110185,108034.674,-2150.326,1,1
111782,109882.861,-1899.139,1,1
113177,111738.17,-1438.83,2,2
113938,112756.822,-1181.178,2,2
112457,111789.483,-667.517,2,2
109952,108580.464,-1371.536,1,1
106777,105165.004,-1611.996,1,1
103279,102211.111,-1067.889,1,1
96987,96350.747,-636.253,1,1
90734,89579.971,-1154.029,1,1
83606,83513.158,-92.842,1,1
79251,79184.319,-66.681,1,1
76954,76478.155,-475.845,1,1
75330,75113.415,-216.585,1,1
75632,75344.271,-287.729,1,1
78374,78022.905,-351.095,1,1
82896,81976.728,-919.272,1,1
88589,87064.01,-1524.99,1,1
94055,92250.757,-1804.243,1,1
99265,97539.521,-1725.479,1,1
104600,103381.515,-1218.485,1,1
109954,109193.191,-760.809,1,1
115416,114403.956,-1012.044,2,2
119794,119130.032,-663.968,2,2
122520,122795.559,275.559,2,2
124738,125593.77,855.77,2,2
126253,127684.521,1431.521,2,2
128180,128546.403,366.403,2,2
127377,126535.289,-841.711,2,2
123450,121955.591,-1494.409,2,2
118735,116873.691,-1861.309,2,2
113771,112218.596,-1552.404,2,2
106026,104556.091,-1469.909,1,1
97750,95834.168,-1915.832,1,1
89725,88575.004,-1149.996,1,1
84491,83458.616,-1032.384,1,1
80768,79900.545,-867.455,1,1
78642,77649.76,-992.24,1,1
78378,77434.045,-943.955,1,1
80564,79671.967,-892.033,1,1
85030,83563.426,-1466.574,1,1
90029,88707.417,-1321.583,1,1
95993,94523.453,-1469.547,1,1
101690,100338.493,-1351.507,1,1
108210,107463.766,-746.234,1,1
114941,114541.876,-399.124,2,2
120860,121223.346,363.346,2,2
125672,126609.216,937.216,2,2
130761,130594.15,-166.85,2,2
133893,133459.044,-433.956,2,2
135966,135622.692,-343.308,2,2
136485,135825.56,-659.44,2,2
134646,133080.077,-1565.923,2,2
129811,127863.687,-1947.313,2,2
123921,122373.536,-1547.464,2,2
118313,117526.869,-786.131,2,2
110268,109211.527,-1056.473,1,1
101473,100483.703,-989.297,1,1
93880,92942.781,-937.219,1,1
88553,87387.219,-1165.781,1,1
84739,83514.734,-1224.266,1,1
82449,81084.74,-1364.26,1,1
82065,80528.697,-1536.303,1,1
84430,82637.435,-1792.565,1,1
88901,86533.974,-2367.026,1,1
92468,91486.467,-981.533,1,1
97577,96683.547,-893.453,1,1
103959,101667.927,-2291.073,1,1
109233,106844.56,-2388.44,1,1
113267,111825.84,-1441.16,2,2
117894,116248.889,-1645.111,2,2
120700,119356.558,-1343.442,2,2
122838,121358.323,-1479.677,2,2
123531,121557.501,-1973.499,2,2
123300,121374.023,-1925.977,2,2
121232,121410.655,178.655,2,2
118972,119241.597,269.597,2,2
116731,114527.354,-2203.646,2,2
111773,109919.223,-1853.777,1,1
106924,105744.907,-1179.093,1,1
100579,98524.123,-2054.877,1,1
93014,90579.245,-2434.755,1,1
84020,83907.665,-112.335,1,1
79253,78984.754,-268.246,1,1
76343,75583.893,-759.107,1,1
74432,73519.908,-912.092,1,1
74188,73431.08,-756.92,1,1
75681,75351.839,-329.161,1,1
80212,78913.926,-1298.074,1,1
85380,83640.923,-1739.077,1,1
89842,88254.494,-1587.506,1,1
93584,92409.388,-1174.612,1,1
97716,96935.728,-780.272,1,1
101902,101057.427,-844.573,1,1
105437,105384.792,-52.208,1,1
109347,109567.188,220.188,1,1
112510,113050.1,540.1,2,2
116233,115881.172,-351.828,2,2
118252,117857.556,-394.444,2,2
118637,118495.697,-141.303,2,2
116975,116834.92,-140.08,2,2
114530,112682.441,-1847.559,2,2
109766,107916.301,-1849.699,1,1
105095,104247.515,-847.485,1,1
98186,97624.668,-561.332,1,1
90866,89980.843,-885.157,1,1
83388,83579.977,191.977,1,1
78636,78756.807,120.807,1,1
76219,75774.754,-444.246,1,1
74094,74012.696,-81.304,1,1
73812,73826.118,14.118,1,1
75974,75963.281,-10.719,1,1
79387,79560.354,173.354,1,1
84828,84055.325,-772.675,1,1
90197,88865.597,-1331.403,1,1
94666,93312.044,-1353.956,1,1
99662,98830.747,-831.253,1,1
103999,103953.646,-45.354,1,1
108905,108640.797,-264.203,1,1
113855,112765.158,-1089.842,2,2
117563,116139.229,-1423.771,2,2
120118,118593.186,-1524.814,2,2
121023,120719.572,-303.428,2,2
121433,121243.336,-189.664,2,2
119185,119078.48,-106.52,2,2
115421,114881.645,-539.355,2,2
110044,109628.487,-415.513,1,1
106300,105613.936,-686.064,1,1
99981,98983.73,-997.27,1,1
92528,91525.078,-1002.922,1,1
85577,85073.198,-503.802,1,1
80397,80191.739,-205.261,1,1
76732,76700.784,-31.216,1,1
74201,74354.943,153.943,1,1
73143,73179.979,36.979,1,1
72800,73287.476,487.476,1,1
73141,73990.775,849.775,1,1
77266,76662.225,-603.775,1,1
82235,82236.557,1.557,1,1
88930,88920.686,-9.314,1,1
95860,95674.201,-185.799,1,1
101989,101898.424,-90.576,1,1
107275,107815.479,540.479,1,1
111730,112194.669,464.669,2,2
116062,115746.706,-315.294,2,2
118877,118497.835,-379.165,2,2
120836,120117.625,-718.375,2,2
121669,120080.564,-1588.436,2,2
119658,117414.93,-2243.07,2,2
115403,113804.783,-1598.217,2,2
109484,110210.709,726.709,2,2
106641,107292.878,651.878,1,1
100850,101852.221,1002.221,1,1
95157,95327.828,170.828,1,1
87953,89227.049,1274.049,1,1
82857,84463.641,1606.641,1,1
80389,80804.339,415.339,1,1
78094,78338.798,244.798,1,1
76532,76762.298,230.298,1,1
75875,76479.527,604.527,1,1
75488,76398.356,910.356,1,1
77688,78552.097,864.097,1,1
84017,83514.982,-502.018,1,1
91590,90226.143,-1363.857,1,1
99311,97138.72,-2172.28,1,1
105445,104430.471,-1014.529,1,1
111201,111099.546,-101.454,2,2
116608,116472.45,-135.55,2,2
120511,121093.991,582.991,2,2
124760,124682.467,-77.533,2,2
127198,127724.43,526.43,2,2
127690,129114.268,1424.268,2,2
127484,128398.182,914.182,2,2
124014,125157.497,1143.497,2,2
120493,121092.315,599.315,2,2
117046,117002.025,-43.975,2,2
111642,110027.856,-1614.144,1,1
103794,102040.589,-1753.411,1,1
92939,94958.92,2019.92,1,1
87817,89722.312,1905.312,1,1
86133,85955.433,-177.567,1,1
83816,83442.609,-373.391,1,1
83692,83210.764,-481.236,1,1
86384,85459.01,-924.99,1,1
90317,89453.2,-863.8,1,1
95993,94967.415,-1025.585,1,1
102837,102020.404,-816.596,1,1
109931,109688.684,-242.316,1,1
117937,117480.589,-456.411,2,2
125089,124323.41,-765.59,2,2
131660,130229.505,-1430.495,2,2
136850,134502.987,-2347.013,2,2
139591,136968.544,-2622.456,2,2
140553,138139.796,-2413.204,2,2
141269,139645.289,-1623.711,2,2
141342,139600.556,-1741.444,2,2
138796,137903.509,-892.491,2,2
134273,132471.367,-1801.633,2,2
129209,125965.186,-3243.814,2,2
123326,120032.848,-3293.152,2,2
113906,111310.981,-2595.019,2,2
104190,102049.358,-2140.642,1,1
96036,94032.656,-2003.344,1,1
90343,88055.612,-2287.388,1,1
85177,83824.902,-1352.098,1,1
82597,81372.727,-1224.273,1,1
81930,80681.824,-1248.176,1,1
83906,82677.073,-1228.927,1,1
87987,86594.87,-1392.13,1,1
94871,91955.314,-2915.686,1,1
101850,98575.376,-3274.624,1,1
106332,105855.475,-476.525,1,1
114119,113930.827,-188.173,2,2
121733,121651.728,-81.272,2,2
128168,127698.799,-469.201,2,2
134715,132565.831,-2149.169,2,2
140156,135608.786,-4547.214,2,2
141937,138169.384,-3767.616,2,2
140820,139892.27,-927.73,2,2
141490,140427.912,-1062.088,2,2
139638,139384.223,-253.777,2,2
135019,134505.008,-513.992,2,2
130083,128323.203,-1759.797,2,2
123633,122576.154,-1056.846,2,2
116009,113579.983,-2429.017,2,2
107493,104131.367,-3361.633,1,1
97792,96096.434,-1695.566,1,1
91693,90276.507,-1416.493,1,1
86688,86242.017,-445.983,1,1
84219,83656.115,-562.885,1,1
83581,83018.796,-562.204,1,1
85437,84961.741,-475.259,1,1
89450,88372.422,-1077.578,1,1
95044,93778.176,-1265.824,1,1
100873,100122.029,-750.971,1,1
107359,107031.551,-327.449,1,1
114351,114180.951,-170.049,2,2
121353,120998.752,-354.248,2,2
127310,127008.911,-301.089,2,2
131815,131537.611,-277.389,2,2
136783,134279.781,-2503.219,2,2
138790,135889.612,-2900.388,2,2
138407,137035.927,-1371.073,2,2
137538,137242.531,-295.469,2,2
135331,135193.536,-137.464,2,2
130164,130509.101,345.101,2,2
125088,125409.688,321.688,2,2
